"id"	"experiment_id"	"grade_id"
26275	42958	29
26276	38064	28
26277	35390	17
26278	25006	18
26279	23387	17
26280	20210	17
26281	35977	17
26282	24780	28
26283	21025	25
26284	20290	25
26285	38646	17
26286	24764	17
26287	31349	17
26288	40560	18
26289	21726	17
26290	35724	17
26291	40483	17
26292	32891	17
26293	26774	17
26294	24402	19
26295	41843	28
26296	27599	17
26297	42695	17
26298	23752	17
26299	41702	21
26300	33920	17
26301	20004	17
26302	19989	30
26303	30430	21
26304	24193	17
26305	36842	20
26306	35369	17
26307	30802	17
26308	34342	17
26309	42197	17
26310	42105	28
26311	39323	18
26312	33756	17
26313	22619	25
26314	41855	21
26315	29542	29
26316	27780	17
26317	22272	17
26318	28071	17
26319	31462	17
26320	27559	17
26321	23717	29
26322	30659	17
26323	20426	17
26324	33237	20
26325	24611	17
26326	24452	17
26327	40454	17
26328	30045	18
26329	36012	17
26330	23381	17
26331	22486	25
26332	42268	17
26333	24509	17
26334	42149	17
26335	35333	17
26336	24350	29
26337	35817	17
26338	33987	17
26339	21757	17
26340	34272	28
26341	20918	17
26342	30750	17
26343	34834	17
26344	40996	28
26345	29234	17
26346	36368	17
26347	37314	17
26348	27358	18
26349	21826	25
26350	42955	17
26351	43371	17
26352	42728	17
26353	42192	21
26354	40838	17
26355	21703	26
26356	26228	17
26357	23084	17
26358	25282	17
26359	22659	17
26360	32747	17
26361	31200	17
26362	34417	17
26363	41671	17
26364	24136	17
26365	34235	17
26366	33136	17
26367	44041	17
26368	4469	34
26369	20723	25
26370	31849	17
26371	22343	17
26372	26650	17
26373	40185	26
26374	27887	25
26375	20332	17
26376	40016	18
26377	38031	17
26378	37281	17
26379	36383	17
26380	25274	19
26381	24778	17
26382	21422	17
26383	37825	17
26384	37705	28
26385	29460	17
26386	23294	17
26387	39940	17
26388	33985	21
26389	25455	17
26390	23813	17
26391	38242	17
26392	23594	26
26393	43531	20
26394	20139	17
26395	43992	17
26396	43983	21
26397	29966	29
26398	24553	17
26399	26133	17
26400	34849	17
26401	19880	30
26402	43871	17
26403	41313	28
26404	36666	17
26405	19536	30
26406	39352	17
26407	32565	27
26408	26206	17
26409	41621	28
26410	34645	17
26411	29350	20
26412	34043	17
26413	22427	25
26414	27004	17
26415	23630	17
26416	43228	28
26417	36211	17
26418	28700	20
26419	21189	17
26420	25785	17
26421	24312	17
26422	41229	17
26423	32725	18
26424	21907	17
26425	37332	21
26426	19558	30
26427	41067	29
26428	31230	17
26429	32738	17
26430	25844	28
26431	27976	17
26432	36887	20
26433	40613	17
26434	24570	17
26435	25454	17
26436	30556	21
26437	38460	17
26438	40224	21
26439	5035	34
26440	35105	17
26441	31949	17
26442	38299	17
26443	28345	17
26444	23485	17
26445	39127	17
26446	34431	17
26447	42614	29
26448	32644	21
26449	30783	17
26450	38112	17
26451	20204	25
26452	20196	17
26453	23071	28
26454	43115	20
26455	22654	25
26456	19573	30
26457	29911	17
26458	38323	21
26459	35703	17
26460	32731	17
26461	21960	25
26462	25211	17
26463	43174	29
26464	23456	17
26465	36309	17
26466	25195	17
26467	42936	28
26468	26884	17
26469	43219	17
26470	31906	17
26471	35316	17
26472	36163	25
26473	40754	17
26474	30498	17
26475	24860	17
26476	35952	17
26477	24992	17
26478	41303	21
26479	41709	28
26480	37533	21
26481	24726	17
26482	36341	17
26483	25557	17
26484	37670	28
26485	30219	21
26486	42674	17
26487	36007	17
26488	20836	17
26489	20984	25
26490	25138	17
26491	28194	17
26492	37905	28
26493	25840	17
26494	35925	21
26495	37892	24
26496	38251	18
26497	27393	20
26498	41291	28
26499	22652	19
26500	33432	17
26501	35725	17
26502	42524	17
26503	28531	20
26504	24303	17
26505	4482	34
26506	25680	17
26507	32282	28
26508	31504	17
26509	37514	17
26510	31205	20
26511	29635	17
26512	21167	17
26513	23392	17
26514	24092	17
26515	20885	25
26516	26183	17
26517	20798	17
26518	30255	17
26519	24575	25
26520	26016	17
26521	41737	26
26522	35745	17
26523	29248	17
26524	31105	20
26525	29299	17
26526	26623	19
26527	44032	17
26528	30204	17
26529	27737	17
26530	39135	22
26531	32149	17
26532	42342	28
26533	4774	34
26534	41958	29
26535	20872	17
26536	43423	28
26537	24730	17
26538	26321	17
26539	30728	17
26540	36036	17
26541	23881	17
26542	34082	17
26543	21538	17
26544	37493	17
26545	40151	21
26546	27913	17
26547	39727	21
26548	36320	17
26549	40866	17
26550	31918	17
26551	27464	17
26552	41950	28
26553	37636	17
26554	31911	28
26555	35462	17
26556	30037	17
26557	33330	17
26558	35875	17
26559	38140	17
26560	26835	17
26561	32925	17
26562	44115	28
26563	22584	25
26564	36520	17
26565	23058	17
26566	42746	24
26567	26268	17
26568	23573	17
26569	39422	28
26570	31609	20
26571	23658	17
26572	21793	26
26573	40889	17
26574	35248	17
26575	25148	29
26576	41750	17
26577	41289	28
26578	22846	19
26579	36394	17
26580	27043	24
26581	23192	17
26582	39184	29
26583	36146	17
26584	43294	17
26585	25443	17
26586	41311	21
26587	39912	17
26588	30969	17
26589	40858	17
26590	39109	28
26591	25932	17
26592	34121	17
26593	26746	29
26594	27237	17
26595	24511	17
26596	35426	17
26597	24528	17
26598	23000	17
26599	20719	17
26600	33285	17
26601	21556	17
26602	37553	17
26603	30796	17
26604	20758	17
26605	31684	17
26606	28659	17
26607	26622	19
26608	20400	17
26609	38730	17
26610	20854	25
26611	41760	17
26612	27244	17
26613	40692	17
26614	33694	18
26615	21102	26
26616	37128	17
26617	36783	17
26618	42486	17
26619	32019	17
26620	42227	17
26621	21403	17
26622	20975	17
26623	29815	24
26624	41074	28
26625	35363	17
26626	24378	17
26627	38358	17
26628	36062	17
26629	40143	17
26630	24718	17
26631	31905	20
26632	33988	17
26633	30876	17
26634	39535	17
26635	36162	17
26636	21809	25
26637	23702	17
26638	23866	17
26639	40948	17
26640	34889	17
26641	25608	17
26642	28228	29
26643	23089	17
26644	38055	28
26645	26480	17
26646	24853	23
26647	21497	17
26648	21099	17
26649	44056	17
26650	33126	17
26651	34340	17
26652	42889	25
26653	41357	21
26654	26557	17
26655	26786	18
26656	21517	17
26657	30407	17
26658	27491	17
26659	29757	17
26660	27469	26
26661	29808	17
26662	33161	17
26663	28445	17
26664	21846	17
26665	39875	17
26666	37656	17
26667	32075	17
26668	33984	26
26669	26152	17
26670	28526	19
26671	39604	29
26672	26809	17
26673	42690	17
26674	34452	17
26675	33533	17
26676	27841	17
26677	40114	17
26678	21731	25
26679	33235	17
26680	40728	17
26681	31245	17
26682	22683	25
26683	41057	29
26684	34250	17
26685	22113	17
26686	30991	17
26687	34409	17
26688	33296	17
26689	39177	17
26690	24004	17
26691	29448	21
26692	36156	17
26693	25525	17
26694	31438	17
26695	20488	25
26696	38880	21
26697	43695	29
26698	42393	28
26699	23576	17
26700	22748	17
26701	21295	17
26702	44155	17
26703	40679	17
26704	34751	17
26705	20653	25
26706	40120	17
26707	32959	17
26708	34356	17
26709	36082	17
26710	41196	17
26711	29897	17
26712	37686	17
26713	39560	17
26714	24649	17
26715	40851	21
26716	21841	17
26717	36314	17
26718	33629	17
26719	28841	17
26720	42332	28
26721	32820	17
26722	40058	17
26723	43625	17
26724	42725	17
26725	30834	17
26726	24532	17
26727	32590	29
26728	31237	17
26729	28250	17
26730	38355	17
26731	36078	17
26732	22406	17
26733	19888	30
26734	32348	17
26735	31553	17
26736	24680	17
26737	42840	17
26738	28669	25
26739	42780	29
26740	26760	17
26741	22062	26
26742	34137	17
26743	25122	17
26744	24364	17
26745	42636	17
26746	36171	17
26747	36553	17
26748	38341	21
26749	31607	18
26750	20830	25
26751	32997	29
26752	31342	17
26753	30535	18
26754	31493	29
26755	43105	17
26756	28463	17
26757	25153	28
26758	43560	17
26759	33964	17
26760	40055	17
26761	37793	29
26762	29135	17
26763	29419	17
26764	23912	17
26765	42903	29
26766	43446	18
26767	43424	21
26768	27881	20
26769	42131	28
26770	27650	17
26771	20269	17
26772	32443	17
26773	33052	17
26774	31613	25
26775	43956	17
26776	40263	29
26777	21232	17
26778	32587	28
26779	34643	17
26780	43558	17
26781	39059	17
26782	34833	17
26783	30943	17
26784	28575	17
26785	41200	21
26786	42279	21
26787	27289	17
26788	37038	17
26789	40976	28
26790	39215	17
26791	32260	29
26792	23607	17
26793	43180	17
26794	23937	17
26795	22961	17
26796	28327	17
26797	34042	17
26798	22983	25
26799	33229	17
26800	43251	28
26801	29709	29
26802	30607	17
26803	29884	17
26804	42995	17
26805	26711	25
26806	24006	17
26807	42751	17
26808	28725	17
26809	25218	18
26810	35900	17
26811	31699	17
26812	28538	17
26813	34102	28
26814	33040	20
26815	24473	17
26816	34098	20
26817	24571	17
26818	29704	18
26819	22877	25
26820	24279	29
26821	23222	17
26822	35652	27
26823	35640	21
26824	24953	17
26825	26157	21
26826	40381	17
26827	33879	17
26828	33391	17
26829	23816	17
26830	36069	17
26831	26018	17
26832	21604	17
26833	21428	17
26834	31303	17
26835	32094	17
26836	41275	20
26837	26686	17
26838	32102	29
26839	31486	29
26840	25930	17
26841	22205	17
26842	32873	17
26843	36830	17
26844	32538	27
26845	28461	17
26846	26833	17
26847	27342	17
26848	31089	17
26849	28413	17
26850	43337	20
26851	29847	20
26852	20243	17
26853	42966	29
26854	38765	21
26855	20935	17
26856	31046	17
26857	28118	20
26858	32446	19
26859	25831	17
26860	34748	17
26861	25780	17
26862	29076	17
26863	41840	17
26864	32275	24
26865	38094	29
26866	27652	17
26867	21752	17
26868	33725	17
26869	32829	17
26870	29440	17
26871	39929	17
26872	38296	29
26873	27474	17
26874	25600	24
26875	36384	17
26876	36041	17
26877	21528	17
26878	40968	17
26879	34045	17
26880	22045	17
26881	31096	17
26882	25189	17
26883	31848	17
26884	24153	17
26885	21927	17
26886	42875	17
26887	42688	17
26888	23479	17
26889	25834	17
26890	42284	28
26891	31256	17
26892	33543	26
26893	26122	17
26894	41385	25
26895	34428	17
26896	31600	17
26897	31472	17
26898	31426	17
26899	24385	17
26900	26071	25
26901	20073	17
26902	29687	17
26903	42673	20
26904	42627	17
26905	22154	17
26906	28739	17
26907	30176	17
26908	27375	18
26909	30173	17
26910	26002	17
26911	40731	17
26912	43303	29
26913	38627	17
26914	36848	17
26915	33861	20
26916	30283	17
26917	30115	17
26918	43699	17
26919	42325	17
26920	36488	17
26921	33444	17
26922	33989	17
26923	41917	28
26924	32534	27
26925	40733	17
26926	27293	17
26927	22922	25
26928	39657	28
26929	21381	17
26930	32029	24
26931	41758	21
26932	38934	17
26933	29988	17
26934	38431	17
26935	35823	17
26936	20194	17
26937	42830	28
26938	33996	17
26939	43346	28
26940	20543	17
26941	40195	24
26942	37444	24
26943	43480	17
26944	22996	25
26945	21287	25
26946	41113	25
26947	40696	28
26948	26026	17
26949	24579	17
26950	22965	25
26951	22896	17
26952	38075	21
26953	31712	17
26954	38769	17
26955	21187	17
26956	35428	17
26957	41935	29
26958	30570	17
26959	33760	17
26960	33309	25
26961	28075	17
26962	40569	17
26963	23827	17
26964	31158	17
26965	29149	29
26966	23006	20
26967	22059	17
26968	35422	17
26969	30909	17
26970	21002	25
26971	39029	17
26972	31884	17
26973	38719	18
26974	35397	17
26975	32226	17
26976	28671	17
26977	25395	19
26978	22448	25
26979	28169	17
26980	26432	17
26981	32078	17
26982	31928	17
26983	43813	17
26984	38847	29
26985	21620	17
26986	31907	17
26987	28451	17
26988	38275	17
26989	34972	17
26990	26983	17
26991	29823	17
26992	29513	18
26993	40709	28
26994	43315	17
26995	35408	29
26996	40648	28
26997	22314	17
26998	20967	17
26999	34651	17
27000	21521	17
27001	35247	17
27002	23874	17
27003	21935	25
27004	36774	17
27005	22507	25
27006	30813	17
27007	23327	17
27008	23880	17
27009	28310	17
27010	22651	17
27011	43511	17
27012	22782	25
27013	41160	28
27014	25577	17
27015	29632	21
27016	42865	28
27017	39582	17
27018	37646	29
27019	43523	17
27020	30403	20
27021	24450	17
27022	24527	17
27023	28156	27
27024	30260	17
27025	40446	28
27026	40626	28
27027	35841	17
27028	30411	17
27029	43552	29
27030	29268	17
27031	30744	17
27032	37641	18
27033	23328	17
27034	42451	17
27035	19606	30
27036	31297	17
27037	23317	17
27038	41266	17
27039	21855	17
27040	40270	17
27041	42901	29
27042	40152	28
27043	25135	17
27044	41782	28
27045	21009	17
27046	39785	17
27047	24038	17
27048	36293	28
27049	24960	17
27050	36482	17
27051	29692	17
27052	21479	17
27053	43276	17
27054	34186	17
27055	44122	17
27056	33440	17
27057	20869	17
27058	38484	21
27059	29855	17
27060	43151	17
27061	34161	17
27062	21920	17
27063	21981	17
27064	38402	28
27065	30374	17
27066	43351	27
27067	42191	29
27068	29332	26
27069	34365	17
27070	22839	17
27071	35237	17
27072	41362	17
27073	35484	17
27074	38278	21
27075	39045	17
27076	41838	21
27077	22822	17
27078	20739	17
27079	39893	17
27080	25358	17
27081	44043	17
27082	42378	29
27083	26817	17
27084	34077	17
27085	33544	26
27086	30827	17
27087	38550	17
27088	25467	17
27089	37250	17
27090	25555	17
27091	24187	17
27092	33081	17
27093	32995	17
27094	29314	17
27095	26745	17
27096	23885	17
27097	39369	17
27098	34641	17
27099	43333	29
27100	29434	17
27101	22657	25
27102	41341	21
27103	31963	17
27104	36827	17
27105	22149	25
27106	35421	17
27107	21786	17
27108	22031	17
27109	33080	17
27110	21010	17
27111	24818	17
27112	22184	19
27113	26956	17
27114	43888	28
27115	39441	17
27116	31696	17
27117	23375	17
27118	33903	20
27119	27619	17
27120	31164	17
27121	36828	17
27122	43320	17
27123	42542	21
27124	42075	18
27125	38515	17
27126	37804	29
27127	31354	17
27128	43753	17
27129	34765	17
27130	43439	17
27131	29609	29
27132	21813	17
27133	40377	17
27134	40743	17
27135	22982	17
27136	19602	30
27137	40228	22
27138	20817	25
27139	34111	17
27140	27409	17
27141	33794	17
27142	30569	21
27143	26624	17
27144	20988	17
27145	31991	17
27146	34970	19
27147	32611	17
27148	27492	17
27149	23173	17
27150	34004	17
27151	31771	17
27152	34292	17
27153	31536	29
27154	33795	17
27155	36504	17
27156	23217	17
27157	30952	17
27158	39191	28
27159	34455	17
27160	30981	17
27161	42556	17
27162	26439	17
27163	41868	21
27164	27785	17
27165	24881	17
27166	29794	17
27167	39742	19
27168	38939	17
27169	30603	17
27170	38501	17
27171	36487	17
27172	30903	17
27173	28902	28
27174	23926	17
27175	37524	28
27176	37347	17
27177	35210	17
27178	40040	17
27179	31746	18
27180	32227	17
27181	34432	17
27182	41274	17
27183	42366	17
27184	30999	17
27185	31731	17
27186	28064	19
27187	21650	25
27188	24687	17
27189	29781	24
27190	32406	17
27191	29475	17
27192	37054	20
27193	39126	29
27194	42047	17
27195	27776	17
27196	33441	17
27197	19982	30
27198	37412	17
27199	27302	17
27200	24423	17
27201	33106	17
27202	30889	17
27203	44008	17
27204	41225	29
27205	33107	17
27206	22936	17
27207	29872	20
27208	41565	28
27209	25415	17
27210	37491	17
27211	23844	17
27212	22474	17
27213	20015	25
27214	30679	17
27215	26289	26
27216	38771	21
27217	29515	17
27218	23035	19
27219	23869	17
27220	21977	25
27221	28875	17
27222	30965	17
27223	27625	17
27224	23904	17
27225	43047	18
27226	22389	17
27227	26902	17
27228	29383	17
27229	28854	17
27230	42769	28
27231	33137	17
27232	31904	17
27233	35820	17
27234	25535	17
27235	23417	17
27236	40031	29
27237	37409	17
27238	26756	17
27239	25181	24
27240	39551	17
27241	34595	17
27242	44035	28
27243	28973	17
27244	24903	24
27245	23820	17
27246	38008	29
27247	20482	25
27248	34879	17
27249	22116	17
27250	30900	17
27251	42024	29
27252	38997	17
27253	37149	17
27254	21408	17
27255	35789	17
27256	36284	17
27257	43501	25
27258	31959	18
27259	22636	17
27260	40591	28
27261	37197	17
27262	29032	29
27263	20238	17
27264	21666	17
27265	35170	21
27266	39928	21
27267	40987	17
27268	26856	17
27269	22541	25
27270	30490	17
27271	43325	20
27272	20599	25
27273	29304	29
27274	37042	17
27275	36931	17
27276	34430	17
27277	35288	17
27278	37679	28
27279	28807	17
27280	24824	29
27281	26699	20
27282	19487	30
27283	29374	17
27284	24984	17
27285	25133	17
27286	30304	17
27287	30302	17
27288	36512	17
27289	37773	17
27290	30986	17
27291	24050	17
27292	41222	17
27293	20055	17
27294	37933	17
27295	39460	29
27296	30126	20
27297	38717	17
27298	20626	17
27299	29108	17
27300	32299	17
27301	42327	28
27302	37486	17
27303	24011	17
27304	35202	17
27305	24022	25
27306	29317	21
27307	35766	17
27308	42144	17
27309	39896	26
27310	34089	25
27311	25866	17
27312	28827	29
27313	20414	17
27314	26459	17
27315	38006	28
27316	37158	17
27317	31227	17
27318	27901	25
27319	43890	17
27320	20550	25
27321	39062	17
27322	28242	17
27323	23473	17
27324	42485	21
27325	40666	17
27326	24314	17
27327	24544	20
27328	39501	17
27329	38116	17
27330	43877	17
27331	40956	28
27332	36276	17
27333	27398	17
27334	35864	17
27335	20853	17
27336	41522	21
27337	30511	25
27338	22014	25
27339	26546	17
27340	20757	17
27341	44154	17
27342	43627	17
27343	27562	17
