"id"	"sample_id"	"t0_grade_id"	"validated"	"t4_grade_id"	"call_id"	"annotation"
2686	1213	17	"false"	17	1	
2687	1217	17	"false"	17	1	
2688	1224	17	"false"	17	1	
2689	1225	17	"false"	17	1	
2690	1227	17	"false"	17	1	
2691	1228	17	"false"	17	1	
2692	1229	17	"false"	17	1	
2693	1231	17	"false"	17	1	
2694	1232	17	"false"	17	1	
2695	1233	17	"false"	17	1	
2696	1234	17	"false"	17	1	
2697	1235	17	"false"	17	1	
2698	1236	17	"false"	17	1	
2699	1237	17	"false"	17	1	
2700	1238	17	"false"	17	1	
2702	1240	17	"false"	17	1	
2703	1241	17	"false"	17	1	
2704	1242	17	"false"	17	1	
2705	1243	17	"false"	17	1	
2706	1245	17	"false"	17	1	
2707	1246	17	"false"	17	1	
2708	1247	17	"false"	17	1	
2709	1248	17	"false"	17	1	
2710	1249	17	"false"	17	1	
2711	1250	17	"false"	17	1	
2712	1251	17	"false"	17	1	
2713	1253	17	"false"	17	1	
2714	1254	17	"false"	17	1	
2715	1256	28	"false"	28	1	
2716	1257	17	"false"	17	1	
2717	1258	17	"false"	17	1	
2718	1259	17	"false"	17	1	
2719	1260	17	"false"	17	1	
2720	1262	17	"false"	17	1	
2721	1263	17	"false"	17	1	
2722	1264	17	"false"	17	1	
2723	1267	17	"false"	17	1	
2724	1268	17	"false"	17	1	
2725	1269	17	"false"	17	1	
2726	1270	17	"false"	17	1	
2727	1271	17	"false"	17	1	
2600	1065	17	"true"	17	1	
2728	1273	17	"false"	17	1	
2729	1274	17	"false"	17	1	
2731	1277	17	"false"	17	1	
2732	1278	17	"false"	17	1	
2733	1279	17	"false"	17	1	
2735	1284	17	"false"	17	1	
2736	1286	17	"false"	17	1	
2737	1287	17	"false"	17	1	
2738	1290	17	"false"	17	1	
2739	1291	17	"false"	17	1	
2740	1292	17	"false"	17	1	
2741	1293	17	"false"	17	1	
2742	1299	17	"false"	17	1	
2743	1300	17	"false"	17	1	
2744	1301	17	"false"	17	1	
2745	1302	17	"false"	17	1	
2747	1304	17	"false"	17	1	
2748	1307	17	"false"	17	1	
2749	1308	17	"false"	17	1	
2750	1309	17	"false"	17	1	
2751	1310	17	"false"	17	1	
2752	1312	17	"false"	17	1	
2753	1314	17	"false"	17	1	
2754	1315	17	"false"	17	1	
2756	1317	17	"false"	17	1	
2757	1318	17	"false"	17	1	
2758	1319	17	"false"	17	1	
2759	1322	17	"false"	17	1	
2760	1323	18	"false"	18	1	
2761	1324	17	"false"	17	1	
2762	1325	17	"false"	17	1	
2763	1326	17	"false"	17	1	
2764	1327	17	"false"	17	1	
2765	1328	17	"false"	17	1	
2766	1329	17	"false"	17	1	
2767	1334	17	"false"	17	1	
2768	1335	17	"false"	17	1	
2769	1336	17	"false"	17	1	
2770	1338	17	"false"	17	1	
2771	1339	17	"false"	17	1	
2772	1340	17	"false"	17	1	
2773	1341	28	"false"	28	1	
2774	1342	17	"false"	17	1	
2775	1343	17	"false"	17	1	
2682	1208	17	"true"	17	1	
2656	1156	17	"true"	17	1	
2730	1275	17	"true"	17	1	
2613	1086	17	"true"	17	1	
2660	1164	17	"true"	17	1	
2755	1316	17	"true"	17	1	
2734	1281	17	"true"	17	1	
2776	1348	17	"false"	17	1	
2777	1354	17	"false"	17	1	
2778	1357	17	"false"	17	1	
2779	1358	17	"false"	17	1	
2780	1363	17	"false"	17	1	
2781	1364	17	"false"	17	1	
2782	1365	17	"false"	17	1	
2783	1369	17	"false"	17	1	
2784	1370	17	"false"	17	1	
2785	1372	17	"false"	17	1	
2786	1373	17	"false"	17	1	
2787	1374	17	"false"	17	1	
2788	1375	17	"false"	17	1	
2789	1376	26	"false"	26	1	
2790	1377	17	"false"	17	1	
2791	1378	17	"false"	17	1	
2792	1379	18	"false"	18	1	
2793	1380	17	"false"	17	1	
2794	1381	17	"false"	17	1	
2795	1382	17	"false"	17	1	
2796	1383	17	"false"	17	1	
2799	1386	17	"false"	17	1	
2800	1387	17	"false"	17	1	
2801	1388	17	"false"	17	1	
2802	1390	17	"false"	17	1	
2803	1391	17	"false"	17	1	
2804	1392	17	"false"	17	1	
2805	1393	17	"false"	17	1	
2806	1395	17	"false"	17	1	
2807	1396	17	"false"	17	1	
2808	1397	17	"false"	17	1	
2809	1398	17	"false"	17	1	
2810	1399	17	"false"	17	1	
2811	1401	17	"false"	17	1	
2812	1402	17	"false"	17	1	
2813	1403	17	"false"	17	1	
2814	1404	17	"false"	17	1	
2815	1406	17	"false"	17	1	
2816	1409	17	"false"	17	1	
2817	1410	17	"false"	17	1	
2818	1411	17	"false"	17	1	
2819	1412	17	"false"	17	1	
2820	1413	17	"false"	17	1	
2821	1414	17	"false"	17	1	
2822	1417	17	"false"	17	1	
2823	1418	17	"false"	17	1	
2824	1419	17	"false"	17	1	
2825	1420	17	"false"	17	1	
2826	1422	17	"false"	17	1	
2827	1423	17	"false"	17	1	
2828	1424	17	"false"	17	1	
2829	1427	17	"false"	17	1	
2830	1428	17	"false"	17	1	
2831	1433	17	"false"	17	1	
2832	1436	17	"false"	17	1	
2833	1437	17	"false"	17	1	
2834	1439	17	"false"	17	1	
2835	1440	26	"false"	26	1	
2836	1442	17	"false"	17	1	
2837	1443	17	"false"	17	1	
2838	1444	17	"false"	17	1	
2839	1448	17	"false"	17	1	
2840	1449	17	"false"	17	1	
2841	1450	17	"false"	17	1	
2843	1456	17	"false"	17	1	
2844	1463	17	"false"	17	1	
2845	1465	17	"false"	17	1	
2846	1467	17	"false"	17	1	
2847	1468	17	"false"	17	1	
2848	1469	17	"false"	17	1	
2849	1470	17	"false"	17	1	
2850	1471	17	"false"	17	1	
2851	1473	17	"false"	17	1	
2852	1474	28	"false"	28	1	
2853	1476	17	"false"	17	1	
2855	1479	17	"false"	17	1	
2856	1483	28	"false"	28	1	
2857	1492	17	"false"	17	1	
2858	1493	17	"false"	17	1	
2859	1496	17	"false"	17	1	
2860	1497	17	"false"	17	1	
2861	1513	21	"false"	21	1	
2862	1514	17	"false"	17	1	
2863	1530	18	"false"	18	1	
2864	1539	21	"false"	21	1	
2865	1542	17	"false"	17	1	
2866	1548	17	"false"	17	1	
2867	1564	17	"false"	17	1	
2868	1568	25	"false"	25	1	
2869	1571	26	"false"	26	1	
2870	1584	21	"false"	21	1	
2871	1609	17	"false"	17	1	
2872	1610	26	"false"	26	1	
2873	1635	17	"false"	17	1	
2874	1643	17	"false"	17	1	
2875	1652	29	"false"	29	1	
2876	1658	17	"false"	17	1	
2877	1662	17	"false"	17	1	
2878	1666	25	"false"	25	1	
2879	1669	28	"false"	28	1	
2880	1670	17	"false"	17	1	
2881	1675	17	"false"	17	1	
2882	1677	21	"false"	21	1	
2883	1679	17	"false"	17	1	
2746	1303	17	"true"	17	1	
2884	1682	17	"false"	17	1	
2885	1686	17	"false"	17	1	
2886	1687	17	"false"	17	1	
2887	1690	21	"false"	21	1	
2888	1691	18	"false"	18	1	
2889	1694	17	"false"	17	1	
2890	1698	20	"false"	20	1	
2891	1701	25	"false"	25	1	
2892	1707	17	"false"	17	1	
2893	1710	17	"false"	17	1	
2894	1718	17	"false"	17	1	
2895	1719	17	"false"	17	1	
2896	1722	19	"false"	19	1	
2897	1728	19	"false"	19	1	
2898	1732	17	"false"	17	1	
2900	1746	17	"false"	17	1	
2901	1750	18	"false"	18	1	
2902	1755	17	"false"	17	1	
2903	1758	17	"false"	17	1	
2904	1766	18	"false"	18	1	
2905	1769	21	"false"	21	1	
2906	1780	21	"false"	21	1	
2907	1788	26	"false"	26	1	
2908	1805	17	"false"	17	1	
2909	1807	17	"false"	17	1	
2910	1821	17	"false"	17	1	
2911	1823	17	"false"	17	1	
2912	1837	28	"false"	28	1	
2913	1842	17	"false"	17	1	
2914	1845	28	"false"	28	1	
2915	1851	17	"false"	17	1	
2916	1856	28	"false"	28	1	
2917	1857	17	"false"	17	1	
2918	1858	17	"false"	17	1	
2919	1859	17	"false"	17	1	
2920	1867	17	"false"	17	1	
2921	1871	17	"false"	17	1	
3464	4018	25	"false"	25		
2922	1876	17	"false"	17	1	
2923	1879	17	"false"	17	1	
2924	1880	17	"false"	17	1	
2925	1881	28	"false"	28	1	
2926	1887	17	"false"	17	1	
2928	1895	17	"false"	17	1	
2929	1900	17	"false"	17	1	
2930	1906	17	"false"	17	1	
2931	1914	29	"false"	29	1	
2933	1920	17	"false"	17	1	
2934	1926	17	"false"	17	1	
2935	1927	17	"false"	17	1	
2936	1929	17	"false"	17	1	
2937	1936	17	"false"	17	1	
2938	1943	17	"false"	17	1	
2940	1962	17	"false"	17	1	
2941	1967	17	"false"	17	1	
2942	1969	17	"false"	17	1	
2943	1970	17	"false"	17	1	
2944	1972	28	"false"	28	1	
3516	4249	17	"false"	17	1	
3517	4250	17	"false"	17	1	
2945	1974	17	"false"	17	1	
2946	1980	17	"false"	17	1	
2947	1984	17	"false"	17	1	
2948	1985	17	"false"	17	1	
2949	1986	18	"false"	18	1	
2950	1987	28	"false"	28	1	
2951	1988	17	"false"	17	1	
2952	1991	17	"false"	17	1	
2953	1992	17	"false"	17	1	
2955	1996	17	"false"	17	1	
2956	2003	17	"false"	17	1	
2957	2005	17	"false"	17	1	
2958	2020	17	"false"	17	1	
2959	2023	17	"false"	17	1	
2960	2036	17	"false"	17	1	
2797	1384	17	"true"	17	1	
2954	1994	17	"true"	17	1	
2932	1919	17	"true"	17	1	
2939	1948	17	"true"	17	1	
2927	1891	28	"true"	28	1	
2798	1385	17	"true"	17	1	
2962	2039	17	"false"	17	1	
2963	2044	29	"false"	29	1	
2964	2053	17	"false"	17	1	
2965	2057	17	"false"	17	1	
2967	2063	28	"false"	28	1	
2968	2082	17	"false"	17	1	
2969	2093	17	"false"	17	1	
2971	2108	17	"false"	17	1	
2972	2113	17	"false"	17	1	
2973	2117	17	"false"	17	1	
2974	2120	17	"false"	17	1	
2975	2132	26	"false"	26	1	
2976	2136	17	"false"	17	1	
2977	2137	17	"false"	17	1	
2978	2141	24	"false"	24	1	
2979	2149	28	"false"	28	1	
2980	2153	28	"false"	28	1	
2981	2166	17	"false"	17	1	
2982	2179	17	"false"	17	1	
2983	2181	17	"false"	17	1	
2984	2187	17	"false"	17	1	
2985	2189	17	"false"	17	1	
2986	2192	17	"false"	17	1	
2987	2196	17	"false"	17	1	
2988	2199	17	"false"	17	1	
2989	2205	17	"false"	17	1	
2990	2206	17	"false"	17	1	
2991	2225	17	"false"	17	1	
2992	2229	17	"false"	17	1	
2993	2238	17	"false"	17	1	
2995	2241	17	"false"	17	1	
2996	2243	17	"false"	17	1	
2997	2246	17	"false"	17	1	
2998	2250	28	"false"	28	1	
2999	2253	17	"false"	17	1	
3000	2257	17	"false"	17	1	
3001	2260	17	"false"	17	1	
3002	2270	17	"false"	17	1	
3003	2283	17	"false"	17	1	
3004	2286	17	"false"	17	1	
3005	2289	17	"false"	17	1	
3006	2293	17	"false"	17	1	
3007	2295	17	"false"	17	1	
3008	2307	17	"false"	17	1	
3009	2308	17	"false"	17	1	
3010	2309	17	"false"	17	1	
3011	2317	17	"false"	17	1	
3012	2321	17	"false"	17	1	
3013	2322	17	"false"	17	1	
3014	2325	17	"false"	17	1	
3015	2327	17	"false"	17	1	
3016	2336	17	"false"	17	1	
3017	2338	17	"false"	17	1	
3018	2341	17	"false"	17	1	
3019	2342	17	"false"	17	1	
3020	2344	17	"false"	17	1	
3021	2347	17	"false"	17	1	
3022	2348	17	"false"	17	1	
3023	2366	17	"false"	17	1	
3024	2371	17	"false"	17	1	
3025	2375	17	"false"	17	1	
3026	2377	17	"false"	17	1	
3027	2381	17	"false"	17	1	
3028	2382	17	"false"	17	1	
3029	2393	17	"false"	17	1	
3030	2401	17	"false"	17	1	
3031	2405	17	"false"	17	1	
3032	2411	17	"false"	17	1	
3033	2412	17	"false"	17	1	
3034	2413	17	"false"	17	1	
3035	2415	17	"false"	17	1	
3036	2422	17	"false"	17	1	
3037	2424	17	"false"	17	1	
3038	2426	17	"false"	17	1	
2899	1741	17	"true"	17	1	
3039	2428	17	"false"	17	1	
3040	2433	17	"false"	17	1	
3041	2434	17	"false"	17	1	
3042	2441	17	"false"	17	1	
3043	2443	17	"false"	17	1	
3044	2445	17	"false"	17	1	
3045	2447	17	"false"	17	1	
3046	2450	17	"false"	17	1	
3047	2452	17	"false"	17	1	
3048	2454	17	"false"	17	1	
3049	2457	17	"false"	17	1	
3050	2464	17	"false"	17	1	
3051	2465	17	"false"	17	1	
3052	2469	17	"false"	17	1	
3053	2473	17	"false"	17	1	
3054	2475	17	"false"	17	1	
3055	2476	17	"false"	17	1	
3056	2477	17	"false"	17	1	
3057	2478	17	"false"	17	1	
3058	2479	17	"false"	17	1	
3059	2481	17	"false"	17	1	
3060	2488	17	"false"	17	1	
3061	2491	17	"false"	17	1	
3062	2495	17	"false"	17	1	
3063	2497	17	"false"	17	1	
3064	2498	17	"false"	17	1	
3065	2502	17	"false"	17	1	
3066	2503	17	"false"	17	1	
3067	2504	17	"false"	17	1	
3068	2507	17	"false"	17	1	
3069	2508	17	"false"	17	1	
3070	2510	17	"false"	17	1	
3071	2518	17	"false"	17	1	
3072	2520	17	"false"	17	1	
3073	2521	17	"false"	17	1	
3074	2523	17	"false"	17	1	
3075	2525	17	"false"	17	1	
3076	2526	17	"false"	17	1	
3077	2528	17	"false"	17	1	
3078	2529	17	"false"	17	1	
3079	2538	17	"false"	17	1	
3080	2540	17	"false"	17	1	
3081	2544	17	"false"	17	1	
3082	2545	17	"false"	17	1	
3083	2546	17	"false"	17	1	
3084	2548	17	"false"	17	1	
3085	2551	17	"false"	17	1	
3086	2552	17	"false"	17	1	
3087	2565	17	"false"	17	1	
3088	2567	17	"false"	17	1	
3089	2569	17	"false"	17	1	
3090	2570	17	"false"	17	1	
3091	2571	17	"false"	17	1	
3093	2577	17	"false"	17	1	
3701	5228	17	"false"	17	1	
3094	2578	17	"false"	17	1	
3095	2583	17	"false"	17	1	
3096	2584	17	"false"	17	1	
3097	2585	17	"false"	17	1	
3098	2589	17	"false"	17	1	
3100	2593	17	"false"	17	1	
3101	2601	17	"false"	17	1	
3102	2603	17	"false"	17	1	
3103	2605	17	"false"	17	1	
3104	2610	17	"false"	17	1	
3105	2613	17	"false"	17	1	
3106	2615	17	"false"	17	1	
3107	2619	17	"false"	17	1	
3108	2627	17	"false"	17	1	
3109	2632	17	"false"	17	1	
3110	2644	17	"false"	17	1	
3111	2649	17	"false"	17	1	
3112	2652	17	"false"	17	1	
3113	2655	17	"false"	17	1	
3114	2657	17	"false"	17	1	
3115	2661	17	"false"	17	1	
3116	2664	17	"false"	17	1	
3117	2665	17	"false"	17	1	
3118	2666	17	"false"	17	1	
3119	2672	17	"false"	17	1	
3120	2676	17	"false"	17	1	
3121	2677	17	"false"	17	1	
3122	2682	17	"false"	17	1	
3123	2690	17	"false"	17	1	
3124	2691	17	"false"	17	1	
3125	2692	17	"false"	17	1	
3126	2694	17	"false"	17	1	
3127	2699	17	"false"	17	1	
3128	2701	17	"false"	17	1	
3130	2716	17	"false"	17	1	
3131	2724	17	"false"	17	1	
3132	2726	17	"false"	17	1	
3133	2730	17	"false"	17	1	
3134	2740	17	"false"	17	1	
3135	2741	17	"false"	17	1	
3136	2745	17	"false"	17	1	
3137	2746	17	"false"	17	1	
3138	2754	17	"false"	17	1	
3139	2762	17	"false"	17	1	
3140	2764	17	"false"	17	1	
3141	2766	17	"false"	17	1	
3142	2783	17	"false"	17	1	
3143	2789	17	"false"	17	1	
3144	2790	17	"false"	17	1	
3145	2791	17	"false"	17	1	
3129	2709	17	"true"	17	1	
2994	2240	17	"true"	17	1	
3146	2796	17	"false"	17	1	
3147	2813	17	"false"	17	1	
3148	2818	17	"false"	17	1	
3149	2824	17	"false"	17	1	
3150	2826	17	"false"	17	1	
3151	2828	17	"false"	17	1	
3152	2837	17	"false"	17	1	
3153	2838	17	"false"	17	1	
3154	2840	17	"false"	17	1	
3155	2846	17	"false"	17	1	
3156	2847	17	"false"	17	1	
3157	2850	17	"false"	17	1	
3158	2853	17	"false"	17	1	
3159	2856	17	"false"	17	1	
3160	2862	17	"false"	17	1	
3161	2875	17	"false"	17	1	
3162	2876	17	"false"	17	1	
3163	2879	17	"false"	17	1	
3164	2886	17	"false"	17	1	
3165	2887	17	"false"	17	1	
3166	2894	17	"false"	17	1	
3167	2901	17	"false"	17	1	
3168	2902	17	"false"	17	1	
3169	2911	17	"false"	17	1	
3170	2916	17	"false"	17	1	
3171	2926	17	"false"	17	1	
3172	2929	17	"false"	17	1	
3173	2931	17	"false"	17	1	
3174	2932	17	"false"	17	1	
3175	2934	17	"false"	17	1	
3176	2941	17	"false"	17	1	
3177	2943	17	"false"	17	1	
3178	2944	17	"false"	17	1	
3179	2946	17	"false"	17	1	
3180	2949	17	"false"	17	1	
3181	2950	17	"false"	17	1	
3182	2952	17	"false"	17	1	
3183	2960	17	"false"	17	1	
3184	2962	17	"false"	17	1	
3185	2964	17	"false"	17	1	
3186	2974	17	"false"	17	1	
3187	2976	17	"false"	17	1	
3188	2978	17	"false"	17	1	
3189	2980	17	"false"	17	1	
3190	2983	17	"false"	17	1	
3191	2986	17	"false"	17	1	
3192	2987	17	"false"	17	1	
3193	2990	17	"false"	17	1	
3195	3000	17	"false"	17	1	
3196	3001	17	"false"	17	1	
3197	3007	17	"false"	17	1	
3198	3010	17	"false"	17	1	
3199	3014	17	"false"	17	1	
3200	3015	17	"false"	17	1	
3201	3017	17	"false"	17	1	
3202	3018	17	"false"	17	1	
3203	3019	17	"false"	17	1	
3204	3024	17	"false"	17	1	
3205	3026	17	"false"	17	1	
3206	3029	17	"false"	17	1	
3207	3036	17	"false"	17	1	
3208	3041	17	"false"	17	1	
3209	3043	17	"false"	17	1	
3210	3044	17	"false"	17	1	
3211	3048	17	"false"	17	1	
3212	3054	17	"false"	17	1	
3213	3055	17	"false"	17	1	
3214	3059	17	"false"	17	1	
3215	3060	17	"false"	17	1	
3216	3067	17	"false"	17	1	
3217	3069	17	"false"	17	1	
3218	3070	17	"false"	17	1	
3219	3072	17	"false"	17	1	
3220	3073	17	"false"	17	1	
3221	3080	17	"false"	17	1	
3222	3082	17	"false"	17	1	
3223	3084	17	"false"	17	1	
3224	3087	17	"false"	17	1	
3225	3096	17	"false"	17	1	
3226	3097	17	"false"	17	1	
3227	3099	17	"false"	17	1	
3228	3101	17	"false"	17	1	
3229	3110	17	"false"	17	1	
3230	3118	17	"false"	17	1	
3231	3119	17	"false"	17	1	
3232	3120	17	"false"	17	1	
3233	3124	17	"false"	17	1	
3234	3128	17	"false"	17	1	
3235	3129	17	"false"	17	1	
3236	3136	17	"false"	17	1	
3846	5655	28	"false"	28		
3237	3137	17	"false"	17	1	
3238	3146	17	"false"	17	1	
3239	3147	17	"false"	17	1	
3240	3150	17	"false"	17	1	
3241	3157	17	"false"	17	1	
3242	3171	17	"false"	17	1	
3243	3178	17	"false"	17	1	
3244	3180	17	"false"	17	1	
3886	5798	17	"false"	17	1	
3245	3181	17	"false"	17	1	
3246	3187	17	"false"	17	1	
3247	3188	17	"false"	17	1	
3248	3192	17	"false"	17	1	
3249	3202	17	"false"	17	1	
3250	3212	17	"false"	17	1	
3252	3217	17	"false"	17	1	
3253	3218	17	"false"	17	1	
3254	3222	17	"false"	17	1	
3255	3223	17	"false"	17	1	
3256	3226	17	"false"	17	1	
3257	3229	17	"false"	17	1	
3259	3232	17	"false"	17	1	
3260	3233	17	"false"	17	1	
3261	3235	17	"false"	17	1	
3262	3241	17	"false"	17	1	
3263	3242	17	"false"	17	1	
3264	3243	17	"false"	17	1	
3265	3244	17	"false"	17	1	
3266	3245	17	"false"	17	1	
3267	3247	17	"false"	17	1	
3268	3249	17	"false"	17	1	
3269	3254	17	"false"	17	1	
3270	3255	17	"false"	17	1	
3271	3259	17	"false"	17	1	
3272	3262	17	"false"	17	1	
3273	3263	17	"false"	17	1	
3274	3269	17	"false"	17	1	
3275	3270	17	"false"	17	1	
3276	3271	17	"false"	17	1	
3277	3273	17	"false"	17	1	
3278	3281	17	"false"	17	1	
3279	3282	17	"false"	17	1	
3280	3283	17	"false"	17	1	
3281	3284	17	"false"	17	1	
3282	3287	17	"false"	17	1	
3283	3290	17	"false"	17	1	
3284	3296	17	"false"	17	1	
3285	3297	17	"false"	17	1	
3286	3299	17	"false"	17	1	
3287	3300	17	"false"	17	1	
3288	3301	17	"false"	17	1	
3289	3302	17	"false"	17	1	
3290	3306	17	"false"	17	1	
3291	3307	17	"false"	17	1	
3292	3317	17	"false"	17	1	
3293	3319	17	"false"	17	1	
3296	3334	17	"false"	17	1	
3297	3336	17	"false"	17	1	
3299	3339	17	"false"	17	1	
3300	3342	17	"false"	17	1	
3301	3343	17	"false"	17	1	
3302	3345	17	"false"	17	1	
3303	3349	17	"false"	17	1	
3304	3352	17	"false"	17	1	
3305	3355	17	"false"	17	1	
3306	3362	17	"false"	17	1	
3307	3363	17	"false"	17	1	
3308	3368	17	"false"	17	1	
3310	3384	17	"false"	17	1	
3311	3385	17	"false"	17	1	
3312	3386	17	"false"	17	1	
3313	3387	17	"false"	17	1	
3314	3388	17	"false"	17	1	
3315	3392	17	"false"	17	1	
3316	3393	17	"false"	17	1	
3317	3398	17	"false"	17	1	
3318	3407	17	"false"	17	1	
3319	3408	17	"false"	17	1	
3320	3409	17	"false"	17	1	
3321	3410	17	"false"	17	1	
3322	3416	17	"false"	17	1	
3323	3417	17	"false"	17	1	
3324	3424	17	"false"	17	1	
3325	3425	17	"false"	17	1	
3326	3427	17	"false"	17	1	
3327	3428	17	"false"	17	1	
3328	3436	17	"false"	17	1	
3329	3437	17	"false"	17	1	
3330	3439	17	"false"	17	1	
3194	2991	17	"true"	17	1	
3251	3215	17	"true"	17	1	
3309	3376	17	"true"	17	3	
3298	3338	17	"true"	17	1	
3258	3230	17	"true"	17	1	
3331	3442	17	"false"	17	1	
3332	3447	17	"false"	17	1	
3333	3448	17	"false"	17	1	
3334	3452	17	"false"	17	1	
3335	3453	25	"false"	25	1	
3336	3458	17	"false"	17	1	
3337	3464	17	"false"	17	1	
3339	3466	17	"false"	17	1	
3340	3467	17	"false"	17	1	
3341	3468	17	"false"	17	1	
3342	3469	17	"false"	17	1	
3343	3477	17	"false"	17	1	
3344	3483	17	"false"	17	1	
3345	3487	17	"false"	17	1	
3346	3494	17	"false"	17	1	
3348	3501	17	"false"	17	1	
3349	3503	17	"false"	17	1	
3350	3506	17	"false"	17	1	
3351	3510	17	"false"	17	1	
3295	3332	17	"true"	17	1	
3352	3512	17	"false"	17	1	
3353	3514	17	"false"	17	1	
3354	3518	17	"false"	17	1	
3355	3522	17	"false"	17	1	
3357	3526	17	"false"	17	1	
3358	3527	17	"false"	17	1	
3359	3529	17	"false"	17	1	
3360	3531	17	"false"	17	1	
3361	3532	17	"false"	17	1	
3362	3533	17	"false"	17	1	
3363	3535	17	"false"	17	1	
3364	3540	17	"false"	17	1	
3365	3541	17	"false"	17	1	
3366	3542	17	"false"	17	1	
3367	3545	17	"false"	17	1	
3368	3548	17	"false"	17	1	
3369	3549	17	"false"	17	1	
3371	3553	17	"false"	17	1	
3372	3554	17	"false"	17	1	
3373	3560	17	"false"	17	1	
3374	3563	17	"false"	17	1	
3375	3566	17	"false"	17	1	
3377	3569	17	"false"	17	1	
3378	3573	21	"false"	21	1	
3379	3574	17	"false"	17	1	
3380	3576	17	"false"	17	1	
3381	3577	17	"false"	17	1	
3382	3579	17	"false"	17	1	
3383	3580	17	"false"	17	1	
3384	3583	17	"false"	17	1	
3385	3585	21	"false"	21	1	
3386	3586	17	"false"	17	1	
3387	3587	21	"false"	21	1	
3388	3588	17	"false"	17	1	
3389	3589	17	"false"	17	1	
3390	3590	17	"false"	17	1	
3391	3591	17	"false"	17	1	
3392	3592	17	"false"	17	1	
3393	3596	17	"false"	17	1	
3394	3598	17	"false"	17	1	
3395	3599	17	"false"	17	1	
3396	3602	17	"false"	17	1	
3397	3608	17	"false"	17	1	
3398	3612	17	"false"	17	1	
4071	6631	17	"false"	17	1	
3400	3615	21	"false"	21	1	
3401	3616	17	"false"	17	1	
3402	3617	17	"false"	17	1	
3403	3620	17	"false"	17	1	
3404	3621	17	"false"	17	1	
3405	3632	17	"false"	17	1	
3406	3648	17	"false"	17	1	
3407	3650	17	"false"	17	1	
3408	3652	17	"false"	17	1	
3410	3661	17	"false"	17	1	
3411	3663	17	"false"	17	1	
3412	3665	17	"false"	17	1	
3413	3667	17	"false"	17	1	
3414	3671	17	"false"	17	1	
3415	3673	17	"false"	17	1	
3416	3676	17	"false"	17	1	
3418	3683	17	"false"	17	1	
3419	3685	17	"false"	17	1	
3420	3690	21	"false"	21	1	
3421	3697	17	"false"	17	1	
3422	3698	17	"false"	17	1	
3423	3706	17	"false"	17	1	
3424	3712	17	"false"	17	1	
3425	3716	17	"false"	17	1	
3426	3717	17	"false"	17	1	
3427	3718	17	"false"	17	1	
3428	3719	17	"false"	17	1	
3429	3721	17	"false"	17	1	
3430	3729	25	"false"	25	1	
3432	3746	17	"false"	17	1	
3433	3761	17	"false"	17	1	
3434	3763	17	"false"	17	1	
3435	3778	17	"false"	17	1	
3436	3779	17	"false"	17	1	
3437	3788	17	"false"	17	1	
3438	3801	17	"false"	17	1	
3439	3820	17	"false"	17	1	
3440	3831	17	"false"	17	1	
3441	3835	17	"false"	17	1	
3442	3840	17	"false"	17	1	
3443	3855	17	"false"	17	1	
3444	3860	17	"false"	17	1	
3445	3862	17	"false"	17	1	
3446	3867	17	"false"	17	1	
3447	3868	17	"false"	17	1	
3448	3872	17	"false"	17	1	
3449	3874	17	"false"	17	1	
3450	3875	17	"false"	17	1	
3451	3876	17	"false"	17	1	
3453	3886	17	"false"	17	1	
3454	3897	17	"false"	17	1	
3455	3901	17	"false"	17	1	
3456	3922	17	"false"	17	1	
3457	3935	25	"false"	25	1	
3458	3944	17	"false"	17	1	
3459	3950	25	"false"	25	1	
3460	3966	17	"false"	17	1	
3462	4005	25	"false"	25	1	
3463	4017	25	"false"	25	1	
3465	4019	25	"false"	25	1	
3466	4020	25	"false"	25	1	
3467	4028	29	"false"	29	1	
3468	4029	29	"false"	29	1	
3469	4033	25	"false"	25	1	
3470	4037	25	"false"	25	1	
3471	4044	17	"false"	17	1	
3472	4046	25	"false"	25	1	
3473	4057	29	"false"	29	1	
