id,substances_id,bp_degc,mp_degc,vp_mmhg,logp
980,663,286.861,206.291,1.99708e-09,-0.759811
981,664,349.031,173.83,1.11176e-11,0.443028
982,665,246.104,70.0241,0.000971551,1.30818
983,666,319.927,183.974,1.00637e-05,0.830264
984,667,297.301,208.34,2.80746e-09,-1.45222
985,668,348.622,174.283,5.21085e-07,1.71919
986,669,380.888,209.63,8.6011e-07,1.2703
987,670,287.555,79.5136,0.000244403,-0.352153
988,671,275.162,207.65,0.00243958,-2.10884
989,672,255.374,54.4392,0.0128631,2.35161
990,673,364.697,130.727,3.60989e-09,4.38808
991,674,371.69,208.37,3.57089e-09,1.30852
993,676,301.45,207.717,1.6043e-08,-0.697655
994,677,302.049,212.137,2.70226e-08,-1.6911
995,678,257.518,147.85,3.07523e-09,0.798606
996,679,301.471,172.705,5.15641e-05,3.4052
997,680,371.113,156.499,1.66548e-07,4.12133
998,681,199.843,314.92,0.0291598,-2.25735
999,682,272.61,243.786,6.13878e-07,-1.58879
1000,683,375.137,137.396,3.28226e-07,4.07214
1001,684,333.689,205.19,2.04053e-07,0.824484
1002,685,325.86,134.766,2.68222e-07,0.843771
1003,686,304.242,101.94,2.65165e-05,2.35921
1004,687,312.627,101.673,9.15411e-08,3.31171
1005,688,347.223,94.6374,3.45774e-06,1.38334
1006,689,378.151,154.728,5.3195e-09,3.70232
1007,690,285.134,168.275,2.94408e-08,-0.401766
1008,691,312.806,93.5943,2.48092e-07,3.02479
1009,692,351.063,52.6288,7.34314e-08,3.68271
1010,693,313.115,174.008,4.96724e-11,-3.31276
1011,694,348.151,135.77,1.52072e-09,2.92768
1012,695,371.86,145.406,8.91044e-08,3.61024
1013,696,305.179,158.496,1.03895e-05,0.837153
1014,697,320.374,231.938,4.14897e-08,2.15896
1015,698,372.358,162.819,6.92497e-10,-0.401676
1016,699,311.058,174.61,5.90302e-08,2.70559
1017,700,471.36,208.177,2.62746e-10,4.3025
1018,701,327.314,225.513,1.84609e-10,1.57273
1019,702,434.277,112.479,1.00682e-10,4.50774
1020,703,247.052,-78.6654,0.0375479,1.17111
1021,704,282.161,181.08,2.9724e-09,0.362826
1022,705,425.457,163.516,8.22603e-09,0.163263
1023,706,322.893,207.449,2.70594e-08,0.691105
1024,707,355.317,172.569,4.14307e-08,0.601214
1025,708,388.515,140.317,1.45533e-08,2.43394
1026,709,390.092,170.258,6.76592e-10,2.07658
1027,710,411.757,184.859,1.40047e-10,1.14558
1028,711,275.385,204.936,3.43733e-09,1.30051
1029,712,333.257,178.023,2.57767e-10,-1.0316
1030,713,329.314,202.343,5.64985e-09,1.41298
1031,714,403.389,230.352,5.59509e-10,4.02947
1032,715,141.991,-10.0714,92.3793,8.35262
1033,716,350.21,-38.1443,3.02487e-07,7.11891
1034,717,263.25,116.393,3.21334e-05,-1.98212
1035,718,344.304,97.1459,4.04986e-08,2.39033
1036,719,342.086,160.981,1.07938e-05,0.67776
1037,720,320.23,169.978,2.05625e-06,3.56855
1038,721,212.182,-0.799215,0.0396137,2.10774
1039,722,259.904,109.453,0.000312737,0.0229747
1040,723,446.633,184.43,2.42744e-08,4.39785
1041,724,304.639,192.391,1.36205e-09,0.189696
1042,725,301.745,200.241,2.84878e-09,0.632477
1043,726,326.796,167.127,1.25504e-09,0.577754
1044,727,395.639,177.572,1.12102e-09,4.41559
1045,728,330.812,131.517,7.9158e-07,5.53934
1046,729,348.245,201.51,1.11734e-09,1.40251
1047,730,321.05,140.836,4.36243e-09,0.785158
1048,731,328.213,141.784,5.48672e-09,0.836842
1049,732,417.489,165.88,8.46472e-10,1.87388
1050,733,455.612,192.162,1.31526e-10,2.96359
1051,734,343.092,176.617,2.89907e-08,0.1012
1052,735,347.585,203.565,2.05973e-10,-0.800923
1053,736,266.061,218.585,5.54161e-10,2.35355
1054,737,331.165,164.116,1.32042e-09,-1.28224
1055,738,425.145,254.849,7.82527e-10,3.75514
1056,739,266.492,202.781,1.26158e-09,1.39524
1057,740,396.472,170.631,1.93748e-10,2.52938
1058,741,327.698,185.273,1.33652e-09,0.189299
1059,742,336.522,148.894,2.12324e-07,0.667289
1060,743,406.664,134.117,1.64495e-07,6.70181
1061,744,390.198,155.13,1.67534e-09,2.9807
1062,745,348.887,126.893,1.65178e-09,0.51223
1063,746,319.374,216.814,2.13756e-10,2.58906
1064,747,408.532,170.11,3.49843e-07,3.47682
1065,748,346.712,160.4,7.86519e-06,0.815714
1066,749,318.234,201.077,1.69967e-08,-3.68797
1067,750,296.443,207.125,5.23208e-09,-1.04732
1068,751,208.699,40.9342,0.0809846,-0.720713
1069,752,256.784,261.876,0.00931319,4.92422
1070,753,247.342,-51.3371,0.112343,4.42445
1071,754,244.79,154.784,0.00479635,0.563866
1072,755,236.414,-6.80975,0.00651821,2.10426
1073,756,219.284,17.1402,0.409347,2.02355
1074,757,187.397,69.5797,0.0361246,1.95687
1075,758,219.961,89.8812,0.0287967,0.923417
1076,759,190.735,-6.65937,0.3777,3.10485
1077,760,228.597,3.47267,0.409575,2.99824
1078,761,295.904,97.0257,9.01244e-08,4.64357
1079,762,304.523,33.4525,2.26275e-05,5.56246
1080,763,250.037,9.30275,0.000633683,2.99265
1082,765,277.263,54.4114,0.000699573,2.08723
1083,766,266.369,48.6717,0.000877456,2.72661
1084,767,293.56,46.8495,0.00146396,1.56731
1085,768,204.932,28.0719,0.442113,-1.05069
1086,769,200.478,26.3897,9.12019,1.27777
1087,770,318.234,217.046,1.69967e-08,-3.34835
1089,772,196.565,2.55518,0.0600019,3.33277
1090,773,307.801,173.322,1.51388e-10,0.544817
1091,774,385.04,149.035,5.58179e-09,2.28066
1092,775,297.91,218.542,2.04346e-09,3.4627
1093,776,301.938,155.595,2.18104e-08,-1.70522
1094,777,327.656,176.767,6.06185e-09,2.64664
1095,778,399.816,184.955,1.88229e-08,3.02532
1096,779,385.523,171.875,2.40258e-09,4.49058
1097,780,369.151,139.013,2.34381e-09,6.49733
1098,781,423.861,113.173,1.5298e-08,4.12709
1099,782,364.556,171.341,5.0851e-10,4.27468
1100,783,408.613,182.434,1.38668e-10,2.23076
1101,784,481.948,158.107,2.76267e-09,4.65175
1102,785,223.345,-14.2807,0.271476,4.44987
1103,786,332.931,156.678,2.98506e-06,0.674726
1104,787,351.565,87.7936,8.63721e-07,4.23549
1105,788,218.874,-49.2449,0.144361,4.15454
1106,789,314.716,152.622,4.29466e-05,1.5274
1107,790,304.59,74.0768,2.38322e-05,1.34906
1108,791,278.48,164.33,0.00198792,0.940714
1109,792,316.034,187.293,3.7885e-09,-1.33419
1110,793,419.98,17.4698,7.17868e-09,9.14303
1111,794,411.735,-11.3194,1.53594e-08,4.71657
1112,795,412.678,4.42811,3.17175e-07,9.2354
1113,796,349.558,80.6607,5.50679e-07,3.86646
1114,797,223.0,-54.3022,0.109219,4.24187
1115,798,210.083,-55.6884,0.351863,3.54117
1116,799,201.528,-1.59405,0.0181886,3.12829
1117,800,236.609,20.1337,0.0111761,3.23136
1118,801,223.849,13.3696,0.284406,1.84278
1119,802,221.243,-60.582,0.0592824,3.7721
1120,803,188.659,-17.4917,1.70892,0.0016215
1121,804,183.154,29.9897,0.624901,0.572879
1122,805,291.339,110.744,6.13053e-09,2.63712
1123,806,332.471,96.6664,0.000205028,4.43505
1124,807,152.214,16.221,0.18522,1.70871
1125,808,102.193,-85.5,45.7074,3.61124
1126,809,393.971,222.657,9.66031e-10,1.51915
1127,810,326.569,70.4384,2.28712e-07,7.62492
1128,811,368.9,159.552,1.35033e-06,0.68185
1129,812,265.717,186.146,0.000753541,-1.11153
1130,813,344.49,151.05,1.66426e-06,0.672784
1131,814,282.384,145.91,0.00162625,0.568975
1132,815,224.194,133.206,0.00225716,-0.261023
1133,816,353.858,132.57,1.61148e-05,5.8411
1134,817,378.75,251.122,3.52365e-09,2.61526
1135,818,314.461,180.045,8.48753e-08,-0.778683
1139,822,189.255,157.532,0.119017,0.70971
1140,823,189.255,144.064,0.119017,0.616545
1141,824,205.24,158.435,0.00818215,-1.22868
1142,825,473.261,134.165,5.08662e-10,3.08973
1144,827,299.241,78.5385,4.68318e-07,4.10905
1145,828,177.389,-25.9035,1.11926,3.94929
1146,829,240.423,17.0097,0.0485579,2.70036
1147,830,403.736,267.748,4.70098e-10,2.81115
1148,831,383.007,201.884,2.64026e-10,0.105841
1149,832,230.836,-37.2993,0.29838,5.38796
1150,833,386.654,96.5869,1.21339e-09,4.63766
1151,834,314.018,70.7725,0.00168875,3.58883
1152,835,344.361,167.608,1.08171e-07,1.04168
1153,836,341.118,196.888,1.96137e-10,3.16945
1154,837,336.643,238.072,7.09249e-09,0.191528
1155,838,360.194,112.463,8.53815e-09,4.27744
1157,840,348.153,182.518,1.52384e-09,0.341768
1158,841,426.493,294.917,1.09434e-09,4.84085
1159,842,412.551,-21.9015,1.1493e-07,9.53523
1160,843,338.116,242.843,1.82374e-09,2.52751
1161,844,348.764,213.117,1.64167e-05,0.695458
1163,846,273.621,214.523,3.47025e-09,4.42766
1164,847,411.508,212.047,2.63492e-09,2.19259
1165,848,308.816,212.468,3.26358e-09,4.93877
1166,849,301.432,141.283,1.35618e-10,-2.22361
1167,850,408.842,235.048,1.46325e-09,1.92044
1168,851,335.961,210.357,1.12189e-09,2.28942
1169,852,384.134,188.018,1.23496e-08,-2.51515
1170,853,412.49,220.71,2.39458e-09,2.51127
1171,854,287.864,178.797,3.80974e-11,0.335972
1172,855,408.248,194.753,3.69966e-08,5.5054
1173,856,400.562,260.588,8.90629e-09,2.32931
1175,858,371.113,157.294,1.66548e-07,1.00866
1176,859,273.569,177.022,2.16795e-07,-0.836671
1177,860,438.603,147.435,2.36643e-07,5.66618
1178,861,307.379,167.199,2.55759e-07,1.54075
1179,862,359.894,149.913,4.40562e-09,4.60503
1180,863,304.451,31.091,3.6009e-05,-0.33623
1181,864,305.909,183.524,2.73107e-06,-0.707085
1182,865,284.007,185.542,5.36456e-05,-0.479425
1183,866,321.62,146.564,5.41046e-07,1.15875
1184,867,314.588,159.131,0.000188196,0.67457
1185,868,286.386,223.987,3.33575e-10,0.48041
1186,869,294.391,173.754,1.06558e-05,0.414328
1187,870,290.557,160.865,1.67824e-08,0.678823
1188,871,363.076,213.883,8.96182e-10,-0.885038
1189,872,334.043,142.781,1.43899e-07,2.10728
1190,873,364.367,179.564,1.75236e-07,4.24492
1191,874,340.027,189.668,2.92452e-08,1.94469
1192,875,309.449,192.033,1.62946e-07,3.81549
1193,876,285.852,149.573,5.43161e-11,-0.734843
1194,877,476.112,180.183,2.14984e-11,3.63595
1195,878,341.722,209.671,2.07942e-09,-1.14965
1197,880,334.315,147.264,8.76376e-08,0.631871
1198,881,255.478,197.908,2.46602e-06,0.739855
1199,882,326.235,233.517,1.39659e-09,2.21208
1200,883,286.087,78.0047,2.552e-06,1.36215
1201,884,369.049,149.748,3.69788e-08,0.847664
1202,885,327.766,160.428,2.39472e-08,0.789223
1203,886,434.189,146.852,4.30798e-08,0.616829
1204,887,323.399,168.71,1.62694e-10,3.44263
1205,888,326.521,174.829,3.39145e-10,3.82329
1206,889,347.298,93.4828,1.21521e-05,5.17987
1207,890,182.968,158.876,0.182867,0.751282
1209,892,158.221,172.388,1.21602,-1.66478
1210,893,160.141,119.052,3.43415,-2.59951
1211,894,348.99,31.4236,1.833e-05,9.23257
1212,895,182.968,157.251,0.182867,0.678083
1213,896,206.998,-19.337,0.838709,4.03814
1214,897,224.194,122.809,0.00225716,0.708074
1215,898,208.409,38.718,0.0799985,1.86134
1216,899,279.535,66.2704,0.00252398,2.304
1217,900,266.167,129.917,0.000150222,0.935037
1218,901,313.358,79.4802,7.79018e-06,2.9652
1219,902,345.389,22.1943,1.65078e-05,9.08602
1220,903,82.6587,-129.059,83.6464,3.79135
1221,904,162.496,151.486,0.884485,-2.82045
1222,905,204.275,159.005,0.513196,0.749594
1223,906,199.812,72.0013,0.0800717,1.51222
1224,907,158.221,92.1531,1.21602,0.715269
1225,908,175.22,92.0546,0.297287,0.708134
1238,921,379.12,174.658,1.46756e-09,1.98044
1239,922,300.922,185.811,3.06447e-11,-2.02683
1240,923,373.036,168.902,4.09848e-08,3.51027
1241,924,279.447,186.473,3.1664e-05,1.37976
1242,925,297.518,110.807,0.000815895,-0.33396
1243,926,275.057,111.297,0.000234795,2.93905
1244,927,162.975,-49.0336,1.70366,1.28652
1245,928,221.245,33.9485,0.344384,1.8782
1246,929,286.391,61.9884,0.00844507,1.7014
1247,930,107.922,-70.0342,26.9024,1.07907
1248,931,150.975,-81.6241,4.2274,2.97731
1249,932,394.903,0.477587,1.08862e-06,9.32014
1250,933,351.459,115.132,2.62039e-05,4.02432
1251,934,252.938,57.8829,0.0146351,2.98772
1252,935,89.2469,-50.7825,17.2519,0.597446
1254,937,246.027,39.5907,0.0249465,-0.11115
1255,938,123.045,145.942,2.96128,-1.78307
1256,939,290.862,104.62,4.78844e-05,1.71911
1257,940,188.554,-40.2751,1.33684,-0.261142
1258,941,286.224,49.0689,0.000148967,0.0219174
1259,942,218.421,32.2194,0.0009555,2.45702
1260,943,215.399,109.154,3.4635,-1.4466
1261,944,195.095,-64.1022,1.66339,3.00302
1262,945,295.45,180.947,8.05224e-08,-1.23168
1263,946,127.875,-12.3991,10.0467,-0.350168
1264,947,261.239,25.4429,0.00992294,4.53309
1265,948,356.605,99.0248,3.8148e-07,3.23738
1266,949,92.7786,-89.9739,43.35,0.779277
1267,950,281.599,95.0084,0.000532801,3.56796
1268,951,325.528,66.5617,1.877e-07,3.04014
1269,952,289.792,71.2589,0.00200329,0.801955
1270,953,256.274,53.8232,0.0215895,1.69961
1271,954,186.095,-31.9455,0.421076,-0.107386
1272,955,270.282,18.1585,0.00724307,2.40663
1273,956,304.024,87.8126,1.35773e-05,0.673248
1274,957,286.479,36.5481,0.00172015,3.09975
1275,958,203.747,14.9196,0.269553,2.02529
1276,959,235.649,-6.4193,0.349797,2.18387
1279,962,314.583,180.174,4.97603e-08,0.3019
1280,963,324.627,137.854,1.90226e-06,1.7639
1281,964,348.532,211.837,3.54447e-11,1.0664
1282,965,321.914,49.7361,0.000194899,3.29074
1283,966,431.235,212.582,1.70204e-10,4.7692
1284,967,378.035,85.6816,7.29813e-08,4.72574
1285,968,265.396,178.943,8.93073e-10,-1.11039
1286,969,295.386,206.39,1.80779e-10,3.21988
1287,970,361.223,144.18,4.57414e-10,2.55058
1288,971,398.495,118.989,8.73938e-09,5.00538
1289,972,321.381,161.608,2.80313e-08,1.14082
1290,973,287.571,86.4503,2.31883e-05,2.04523
1291,974,389.811,179.792,2.15751e-10,3.38406
1292,975,211.792,21.6488,0.0336015,0.467589
1293,976,333.929,177.849,3.82847e-08,3.03655
1294,977,314.597,87.9561,1.58233e-07,2.29888
1295,978,374.306,220.823,4.00642e-10,4.42632
1296,979,277.967,47.48,0.00646775,2.81943
1297,980,284.695,262.288,1.76679e-06,0.344602
1298,981,255.589,-9.44544,0.0467674,5.54724
1299,982,421.851,93.1204,3.30557e-09,5.3586
1300,983,332.306,239.873,2.79334e-08,2.82057
1301,984,239.072,-37.8718,0.139719,1.90096
1302,985,381.941,154.359,2.50976e-10,0.0896057
1303,986,285.954,146.245,8.58216e-05,-0.920722
1304,987,362.886,138.549,8.81614e-10,2.77661
1305,988,268.015,140.79,1.68392e-05,0.598226
1306,989,409.783,-14.6786,7.62943e-07,8.49712
1307,990,476.364,60.6877,2.25984e-06,5.53383
1308,991,411.676,173.499,2.48778e-10,6.10983
1309,992,492.479,189.003,1.91461e-09,6.43169
1310,993,295.601,60.2777,2.5002e-08,5.05854
1311,994,403.784,272.666,8.2732e-10,3.24179
1312,995,291.762,157.928,1.18611e-08,1.35908
1313,996,301.037,129.483,6.59709e-05,1.40227
1314,997,291.937,207.292,2.7224e-09,1.33666
1315,998,344.324,124.74,6.54583e-07,3.78349
1316,999,249.237,150.353,0.00070699,-1.55843
1317,1000,327.546,226.463,1.3169e-09,1.36198
1318,1001,343.954,136.923,6.46724e-05,2.1328
1319,1002,400.424,179.972,2.06948e-10,4.37017
1320,1003,220.922,-3.88,0.414875,4.10368
1321,1004,291.807,228.535,3.79111e-10,0.962405
1323,1006,90.0524,-55.9901,168.488,2.0502
1324,1007,236.959,97.1354,0.038077,3.31021
1325,1008,171.822,-21.7875,2.18722,-0.277173
1326,1009,329.951,95.6509,5.66356e-05,3.95703
1327,1010,71.4181,-81.7494,102.303,2.13036
1328,1011,120.033,-20.2458,17.5134,2.20044
1329,1012,61.1391,-63.6493,198.028,1.97024
1330,1013,173.588,47.0147,2.70434,-1.05991
1331,1014,235.444,52.6792,0.0322279,1.73714
1332,1015,252.449,163.455,0.0010316,0.983248
1333,1016,256.95,210.941,2.68212e-08,-1.1501
1334,1017,380.787,202.013,2.05614e-09,-1.75759
1335,1018,174.1,50.8356,1.7406,3.44052
1336,1019,367.982,153.379,9.81289e-08,-0.923547
1337,1020,57.4463,-96.5303,226.894,1.7897
1338,1021,210.062,45.2602,0.0893548,3.05972
1339,1022,260.739,174.212,0.0340374,-0.824063
1340,1023,356.028,188.534,4.71303e-09,-0.258829
1341,1024,446.19,126.152,1.87572e-08,5.80033
1342,1025,167.009,-32.9225,1.95227,-0.363663
1343,1026,244.245,132.245,0.0127486,5.02585
1344,1027,63.9127,-57.9645,163.696,-0.745985
1345,1028,364.832,106.051,1.72899e-07,3.82812
1346,1029,56.4258,10.8285,404.729,2.0994
1347,1030,116.413,-41.6797,16.5413,0.451574
1348,1031,153.401,-37.5329,2.21277,0.411074
1349,1032,274.36,17.4443,3.01922e-05,5.104
1350,1033,333.916,68.2044,9.86307e-05,3.45102
1351,1034,218.959,-69.8993,0.000501264,-1.61621
1352,1035,372.926,252.784,2.24087e-07,5.41094
1353,1036,175.173,-85.0459,1.5412,4.51408
1354,1037,370.149,179.201,1.80331e-10,3.4266
1355,1038,212.064,39.2218,0.00554997,3.34258
1356,1039,289.391,180.906,4.30797e-06,2.41807
1357,1040,172.563,130.051,0.000309204,-1.96876
1358,1041,345.879,35.3983,3.52669e-06,2.86214
1359,1042,291.453,158.574,1.58017e-06,0.430215
1360,1043,205.169,14.9907,0.0968704,1.4208
1361,1044,247.052,-78.6654,0.0375479,1.17111
1362,1045,255.833,236.735,0.000779549,0.357954
1363,1046,131.059,-105.682,10.171,0.831326
1364,1047,211.305,62.0002,0.00919784,-1.24871
1365,1048,289.066,137.734,1.88002e-06,1.84051
1366,1049,292.063,143.049,7.00752e-07,3.04263
1367,1050,176.356,38.1928,0.288816,1.47987
1368,1051,343.566,180.192,4.08708e-10,3.84204
1369,1052,343.137,205.467,3.6882e-10,2.23912
1370,1053,331.048,168.222,5.16594e-08,0.942494
1371,1054,324.608,160.843,4.09203e-05,0.681125
1372,1055,243.758,137.005,6.98523e-07,1.58029
1373,1056,328.799,183.686,2.74474e-09,-1.27563
1374,1057,296.149,218.488,7.23316e-11,1.89926
1375,1058,282.434,33.9474,3.25227e-06,0.120625
1376,1059,145.996,56.0727,0.16201,-1.49734
1377,1060,324.413,34.3548,8.62437e-08,4.74542
1378,1061,363.713,116.377,1.7787e-06,5.05632
1379,1062,459.827,28.5099,2.01139e-08,10.2198
1380,1063,420.998,208.88,1.01895e-09,1.20704
1381,1064,361.096,195.072,4.94448e-09,-0.848729
1383,1066,426.665,114.883,3.32427e-09,5.72517
1384,1067,379.362,96.1589,4.29102e-08,3.53094
1385,1068,336.734,71.5677,1.40829e-05,3.87676
1386,1069,64.8892,-108.234,162.519,0.466223
1387,1070,350.322,189.175,1.25352e-08,1.92089
1388,1071,149.093,8.0943,5.41188,2.53528
1389,1072,196.518,57.4644,0.0605751,1.33069
1390,1073,197.09,-46.0356,0.847644,-0.64859
1391,1074,331.439,110.029,4.01804e-05,3.84917
1393,1076,290.056,212.592,1.49186e-09,0.385801
1394,1077,169.15,22.8168,0.729249,1.66963
1395,1078,197.53,27.7456,0.279575,2.85525
1396,1079,247.728,8.66111,0.0542556,4.29275
1397,1080,162.1,43.4218,0.0531961,0.245344
1398,1081,261.368,109.28,0.000238795,2.36488
1399,1082,92.5394,-17.1944,49.7018,1.06983
1400,1083,260.029,20.8157,0.00932934,6.35043
1401,1084,174.039,-57.253,1.52632,3.02014
1402,1085,117.709,-89.8968,6.71678,0.879541
1403,1086,299.454,192.893,1.43093e-08,1.53117
1404,1087,216.081,44.8587,0.111661,1.79184
1405,1088,197.174,-6.61348,0.573403,1.80918
1406,1089,237.234,-12.609,0.0595784,2.03132
1407,1090,152.499,-29.2309,1.13624,0.627864
1408,1091,333.61,179.861,1.99529e-05,1.40589
1409,1092,152.541,-94.0779,4.46709,3.66274
1410,1093,220.029,42.6103,0.089095,2.39079
1411,1094,132.062,-60.6981,8.06447,2.22072
1412,1095,128.536,-67.3483,7.17547,0.0292809
1413,1096,97.1457,-92.7133,47.4071,0.159402
1414,1097,167.074,-34.3249,1.38304,2.3707
1415,1098,77.8286,-50.3995,93.1059,0.969408
1416,1099,403.986,50.5009,6.28174e-06,4.58923
1417,1100,397.481,-5.96867,1.00716e-07,8.09715
1418,1101,232.653,1.41347,0.0828379,2.94164
1419,1102,78.4376,-83.9003,93.1568,0.731494
1420,1103,182.939,-60.146,1.12792,4.56672
1421,1104,141.911,-94.956,6.0316,3.21304
1422,1105,236.085,-12.9739,0.163864,5.49959
1423,1106,200.088,15.8521,0.284958,2.25636
1424,1107,377.949,86.7071,0.000120184,2.13076
1425,1108,97.6626,-92.4102,46.8232,1.75839
1426,1109,109.076,-49.8496,31.1066,2.03987
1427,1110,236.55,69.3146,0.0398821,2.95232
1428,1111,156.814,-46.588,1.36779,1.19711
1429,1112,212.064,39.2218,0.00554997,3.34258
1430,1113,197.002,-57.6117,0.864727,0.613046
1431,1114,276.932,4.17907,0.00237532,4.0738
1432,1115,285.427,113.589,0.00230998,1.40252
1433,1116,298.495,39.5205,1.38363e-05,3.51767
1434,1117,230.042,78.0482,5.45296e-06,0.600496
1435,1118,404.865,234.079,3.30807e-09,3.13772
1436,1119,399.939,285.457,3.6246e-10,3.51861
1437,1120,323.536,116.947,4.4354e-08,0.611809
1438,1121,361.445,209.922,1.40253e-09,2.89119
1439,1122,204.829,19.7067,0.151141,2.46969
1440,1123,277.337,62.2879,5.90047e-05,7.91004
1441,1124,307.733,255.004,3.22696e-10,-1.55921
1442,1125,336.676,246.346,9.73732e-09,-1.04782
1443,1126,275.031,100.022,3.6645e-09,-0.200648
1444,1127,399.217,133.5,3.25039e-09,3.93255
1445,1128,451.767,186.37,9.9764e-10,4.71491
1446,1129,260.563,150.875,0.124939,0.815862
1447,1130,368.13,178.225,1.9615e-08,2.6863
1448,1131,319.013,199.678,7.07715e-07,-1.87012
1449,1132,306.684,180.664,4.76242e-09,-0.34813
1450,1133,304.671,180.735,1.24201e-09,-0.243751
1451,1134,272.895,205.546,1.67011e-09,-0.0204186
1452,1135,345.663,173.33,7.41884e-10,0.626275
1453,1136,310.818,159.14,7.52131e-09,0.716225
1454,1137,422.771,86.4761,3.56716e-09,5.85526
1455,1138,283.158,74.5138,0.000217316,2.46409
1456,1139,274.008,203.443,3.48224e-10,0.246695
1457,1140,377.711,239.648,9.11041e-09,-0.288077
1458,1141,255.265,228.673,9.04605e-11,0.867612
1459,1142,322.335,159.899,2.49534e-06,4.50689
1460,1143,348.581,168.927,6.25238e-08,3.65993
1461,1144,268.327,199.9,0.0160152,-0.905473
1462,1145,290.677,189.025,2.43924e-08,2.00769
1463,1146,350.942,73.7713,1.60316e-07,3.69015
1464,1147,352.738,79.6205,4.17733e-09,3.44339
1465,1148,263.374,230.609,3.32595e-09,-3.64014
1466,1149,289.378,84.1572,3.6848e-08,1.90204
1467,1150,296.275,254.962,4.37258e-08,1.15009
1468,1151,360.371,187.699,1.0967e-09,-2.42045
1469,1152,360.668,82.6426,2.54529e-09,2.95092
1470,1153,313.825,158.272,8.87788e-11,-2.38029
1471,1154,255.39,77.0746,3.40861e-09,1.48469
1472,1155,292.521,213.526,1.06071e-06,0.129678
1473,1156,349.887,168.522,2.96829e-09,0.663731
1474,1157,434.846,217.829,7.5149e-08,-1.8909
1475,1158,338.668,50.6499,1.11399e-05,2.53848
1476,1159,322.662,187.717,1.36942e-09,-0.187205
