id,substances_id,orig_sample_id,tox21_id,pubchem_sid,withdrawn,bottle_barcode
481,1041,NCGC00254900-01,300998,144211315,0,TX001422
482,3260,NCGC00254909-01,301007,144211324,0,TX000811
483,8476,NCGC00254923-01,301021,144211338,0,TX001546
484,6794,NCGC00094532-06,400080,144214041,0,TX011588
485,423,NCGC00254683-01,300779,144211096,0,TX000691
486,1379,NCGC00254629-01,300723,144211040,0,TX001442
487,6697,NCGC00255104-01,301207,144211524,0,TX001548
488,2333,NCGC00254728-01,300824,144211141,0,TX000677
489,1531,NCGC00256162-01,301468,144211785,0,TX004056
490,477,NCGC00254749-01,300846,144211163,0,TX000685
491,7742,NCGC00254609-01,300701,144211018,0,TX000708
492,4835,NCGC00257471-01,303646,144213949,0,TX006869
493,2063,NCGC00256426-01,302994,144213311,0,TX007696
494,2230,NCGC00257496-01,303573,144213878,0,TX011492
495,5897,NCGC00257419-01,303479,144213788,0,TX011484
496,4819,NCGC00256494-01,302818,144213135,0,TX003303
497,108,NCGC00254198-01,300311,144210631,0,TX009094
498,9192,NCGC00254471-01,300618,144210935,0,TX010554
499,3122,NCGC00254353-01,300597,144210914,0,TX010054
500,5981,NCGC00254454-01,300333,144210651,0,TX001650
501,7868,NCGC00254420-01,300401,144210719,0,TX005078
502,78,NCGC00254057-01,300010,144210330,0,TX001311
503,4945,NCGC00254359-01,300582,144210899,0,TX009761
504,7814,NCGC00254273-01,300501,144210819,0,TX007252
505,4742,NCGC00254156-01,300159,144210479,0,TX004030
506,7906,NCGC00257403-01,303464,144213774,0,TX012244
507,4137,NCGC00254271-01,300375,144210693,0,TX003439
508,518,NCGC00255545-01,302091,144212408,0,TX007501
509,1052,NCGC00257352-01,303501,144213809,0,TX012543
510,8046,NCGC00254798-01,300894,144211211,0,TX002937
511,1044,NCGC00254095-01,300174,144210494,0,TX004467
512,5168,NCGC00254741-01,300837,144211154,0,TX002909
513,5035,NCGC00257125-01,303137,144213454,0,TX007280
514,7889,NCGC00257452-01,303455,144213765,0,TX004329
515,7790,NCGC00090721-03,400038,144213999,0,TX008648
516,196,NCGC00256409-01,302993,144213310,0,TX010329
517,2024,NCGC00254469-01,300364,144210682,0,TX003079
518,3278,NCGC00254686-01,300782,144211099,0,TX004524
519,4130,NCGC00257385-01,303463,144213773,0,TX011540
520,8489,NCGC00254035-01,300045,144210365,0,TX002089
521,123,NCGC00254158-01,300122,144210442,0,TX003251
522,6615,NCGC00254541-01,300624,144210941,0,TX011620
523,8581,NCGC00091657-02,400028,144213989,0,TX007155
524,1952,NCGC00253973-01,300190,144210510,0,TX005644
525,8481,NCGC00254196-01,300296,144210616,0,TX003145
526,7606,NCGC00254117-01,300066,144210386,0,TX002339
527,8490,NCGC00091468-02,400030,144213991,0,TX007246
528,103,NCGC00254317-01,300493,144210811,0,TX007192
529,5846,NCGC00254082-01,300275,144210595,0,TX006867
530,6077,NCGC00253968-01,300065,144210385,0,TX002331
531,104,NCGC00254177-01,300288,144210608,0,TX008476
532,2123,NCGC00257164-01,303167,144213484,0,TX002959
533,7076,NCGC00255431-01,301256,144211573,0,TX001183
534,455,NCGC00255595-01,301946,144212263,0,TX006672
535,74,NCGC00256379-01,302841,144213158,0,TX001085
536,532,NCGC00255876-01,301966,144212283,0,TX006762
537,5038,NCGC00257122-01,303099,144213416,0,TX008723
538,9168,NCGC00256897-01,302576,144212893,0,TX006851
539,1024,NCGC00254337-01,300500,144210818,0,TX007242
540,510,NCGC00255643-01,302290,144212607,0,TX008596
541,441,NCGC00254941-01,301039,144211356,0,TX003189
542,1288,NCGC00257178-01,303087,144213404,0,TX009481
543,7131,NCGC00255976-01,302032,144212349,0,TX007349
544,5125,NCGC00254972-01,301071,144211388,0,TX002673
545,1204,NCGC00256928-01,303046,144213363,0,TX003239
546,7083,NCGC00255668-01,301733,144212050,0,TX005344
547,4800,NCGC00256486-01,303010,144213327,0,TX003369
548,5913,NCGC00257226-01,303197,144213514,0,TX002130
549,1471,NCGC00255667-01,301766,144212083,0,TX005456
550,399,NCGC00257479-01,303583,144213888,0,TX002307
551,4175,NCGC00255246-01,302273,144212590,0,TX008427
552,4825,NCGC00256500-01,302903,144213220,0,TX001372
553,6863,NCGC00257060-01,303037,144213354,0,TX003187
554,4112,NCGC00256932-01,303103,144213420,0,TX004006
555,6019,NCGC00255186-01,301305,144211622,0,TX002248
556,5194,NCGC00255837-01,301323,144211640,0,TX002603
557,5861,NCGC00257180-01,303113,144213430,0,TX002796
558,2964,NCGC00256405-01,302940,144213257,0,TX003427
559,5089,NCGC00254467-01,300489,144210807,0,TX007028
560,5884,NCGC00256946-01,303296,144213613,0,TX003267
561,2979,NCGC00256323-01,302852,144213169,0,TX002639
562,7732,NCGC00254384-01,300329,144210647,0,TX001394
563,6603,NCGC00256618-01,303031,144213348,0,TX002407
564,2857,NCGC00256536-01,302890,144213207,0,TX004614
565,3879,NCGC00256578-01,303015,144213332,0,TX002371
566,113,NCGC00256446-01,303023,144213340,0,TX010290
567,4856,NCGC00257022-01,303050,144213367,0,TX009703
568,3779,NCGC00254175-01,300167,144210487,0,TX004371
569,6989,NCGC00254495-01,300536,144210854,0,TX008558
570,2009,NCGC00254237-01,300410,144210728,0,TX005510
571,5084,NCGC00255367-01,302409,144212726,0,TX010127
572,6828,NCGC00254272-01,300517,144210835,0,TX007998
573,4770,NCGC00254367-01,300601,144210918,0,TX010254
574,4946,NCGC00254321-01,300488,144210806,0,TX006990
575,5739,NCGC00254299-01,300407,144210725,0,TX005272
576,2005,NCGC00253918-01,300140,144210460,0,TX003433
577,5888,NCGC00254026-01,300095,144210415,0,TX002747
578,5853,NCGC00257229-01,303266,144213583,0,TX002667
579,1941,NCGC00254474-01,300405,144210723,0,TX005215
580,4904,NCGC00254121-01,300312,144210632,0,TX009097
581,2976,NCGC00254120-01,300307,144210627,0,TX008838
582,3142,NCGC00254145-01,300003,144210323,0,TX001035
583,6618,NCGC00254433-01,300492,144210810,0,TX007190
584,1438,NCGC00254849-01,300947,144211264,0,TX003571
585,7973,NCGC00254643-01,300737,144211054,0,TX004808
586,448,NCGC00254912-01,301010,144211327,0,TX006525
587,2856,NCGC00256403-01,302912,144213229,0,TX003425
588,2227,NCGC00256995-01,303214,144213531,0,TX011490
589,7873,NCGC00257252-01,303596,144213901,0,TX001321
590,4177,NCGC00255298-01,301941,144212258,0,TX006662
591,6958,NCGC00257472-01,303468,144213778,0,TX009006
592,5839,NCGC00257228-01,303225,144213542,0,TX008714
593,73,NCGC00256407-01,302965,144213282,0,TX005727
594,3288,NCGC00255586-01,302021,144212338,0,TX007317
595,5855,NCGC00257010-01,303161,144213478,0,TX009789
596,1318,NCGC00255211-01,301970,144212287,0,TX006909
597,5880,NCGC00257039-01,303315,144213632,0,TX009709
598,1966,NCGC00254397-01,300633,144210950,0,TX011720
599,3137,NCGC00254425-01,300338,144210656,0,TX001784
600,1388,NCGC00254455-01,300539,144210857,0,TX008618
601,4054,NCGC00254124-01,300032,144210352,0,TX001843
602,6426,NCGC00257446-01,303375,144213689,0,TX011665
603,1787,NCGC00257451-01,303441,144213751,0,TX011660
604,1785,NCGC00257298-01,303499,144213807,0,TX011659
605,1107,NCGC00254265-01,300327,144210645,0,TX001379
606,5757,NCGC00254370-01,300343,144210661,0,TX002111
607,6082,NCGC00091080-03,400002,144213963,0,TX001037
608,5788,NCGC00256539-01,303642,144213947,0,TX005684
609,6638,NCGC00254547-01,300602,144210919,0,TX010262
610,6696,NCGC00254141-01,300078,144210398,0,TX002474
611,1995,NCGC00254330-01,300425,144210743,0,TX006136
612,7628,NCGC00253937-01,300084,144210404,0,TX002545
613,1294,NCGC00254285-01,300360,144210678,0,TX002923
614,2363,NCGC00254791-01,300887,144211204,0,TX001542
615,4791,NCGC00256364-01,302882,144213199,0,TX002451
616,4766,NCGC00090686-07,400035,144213996,0,TX008562
617,3090,NCGC00253924-01,300041,144210361,0,TX001914
618,1309,NCGC00257391-01,303578,144213883,0,TX012220
619,5713,NCGC00256372-01,303019,144213336,0,TX002265
620,4780,NCGC00256329-01,302950,144213267,0,TX002176
621,7039,NCGC00257527-01,301119,144211436,0,TX001365
622,3254,NCGC00255347-01,301909,144212226,0,TX006138
623,7886,NCGC00257435-01,303506,144213814,0,TX002753
624,3341,NCGC00255093-01,301195,144211512,0,TX007056
625,8688,NCGC00257227-01,303211,144213528,0,TX008741
626,1225,NCGC00257396-01,303372,144213687,0,TX002105
627,225,NCGC00090827-04,400004,144213965,0,TX001812
628,5147,NCGC00255480-01,301311,144211628,0,TX002411
629,4190,NCGC00255442-01,301550,144211867,0,TX004427
630,1260,NCGC00257129-01,303207,144213524,0,TX006104
631,2892,NCGC00255331-01,302086,144212403,0,TX007491
632,7043,NCGC00255410-01,301253,144211570,0,TX001177
633,3896,NCGC00254995-01,301095,144211412,0,TX003435
634,2213,NCGC00256977-01,303242,144213559,0,TX005794
635,7556,NCGC00256465-01,303009,144213326,0,TX004534
636,8874,NCGC00255451-01,301581,144211898,0,TX004546
637,4265,NCGC00255616-01,301774,144212091,0,TX005480
638,5007,NCGC00257407-01,303533,144213839,0,TX012523
639,5236,NCGC00255955-01,302215,144212532,0,TX008062
640,5907,NCGC00254620-01,300714,144211031,0,TX002466
641,4167,NCGC00256749-01,302655,144212972,0,TX011643
642,3362,NCGC00255917-01,301522,144211839,0,TX004300
643,5469,NCGC00255116-01,302438,144212755,0,TX011723
644,4794,NCGC00256448-01,302748,144213065,0,TX002459
645,5247,NCGC00256078-01,301607,144211924,0,TX004638
646,5421,NCGC00256143-01,302303,144212620,0,TX008784
647,9188,NCGC00254335-01,300625,144210942,0,TX011622
648,7652,NCGC00257506-01,303470,144213780,0,TX011412
649,7643,NCGC00256408-01,302980,144213297,0,TX003908
650,4815,NCGC00253920-01,300037,144210357,0,TX001886
651,7888,NCGC00257288-01,303598,144213903,0,TX003261
652,7831,NCGC00254476-01,300362,144210680,0,TX003065
653,6652,NCGC00255371-01,302085,144212402,0,TX007489
654,8576,NCGC00256450-01,302777,144213094,0,TX001349
655,6908,NCGC00257047-01,303134,144213451,0,TX009986
656,1392,NCGC00255168-01,302380,144212697,0,TX009863
657,1189,NCGC00257197-01,303088,144213405,0,TX006577
658,6648,NCGC00256447-01,302734,144213051,0,TX002435
659,6948,NCGC00255235-01,302404,144212721,0,TX010095
660,830,NCGC00257338-01,303555,144213860,0,TX012538
661,3205,NCGC00257377-01,303359,144213675,0,TX010182
662,6929,NCGC00255148-01,302422,144212739,0,TX010214
663,8996,NCGC00256058-01,301686,144212003,0,TX005052
664,1210,NCGC00256994-01,303201,144213518,0,TX009370
665,5908,NCGC00257319-01,303513,144213821,0,TX005156
666,8593,NCGC00255193-01,301604,144211921,0,TX004630
667,5671,NCGC00256396-01,302802,144213119,0,TX004437
668,536,NCGC00255067-01,301169,144211486,0,TX006676
669,6627,NCGC00256520-01,302917,144213234,0,TX009545
670,7660,NCGC00256397-01,302814,144213131,0,TX002287
671,7334,NCGC00256728-01,302641,144212958,0,TX010000
672,806,NCGC00257449-01,303415,144213726,0,TX012516
673,5751,NCGC00256563-01,302768,144213085,0,TX002587
674,1371,NCGC00255144-01,301622,144211939,0,TX004832
675,9165,NCGC00256861-01,302619,144212936,0,TX009936
676,7862,NCGC00255325-01,301836,144212153,0,TX005778
677,1261,NCGC00255391-01,301502,144211819,0,TX004226
678,1458,NCGC00254703-01,300799,144211116,0,TX003203
679,3864,NCGC00256769-01,302656,144212973,0,TX011559
680,8723,NCGC00255207-01,302347,144212664,0,TX009388
681,3264,NCGC00255686-01,302039,144212356,0,TX007365
682,5014,NCGC00257212-01,303309,144213626,0,TX008848
683,781,NCGC00253971-01,300249,144210569,0,TX006240
684,7369,NCGC00257235-01,303340,144213657,0,TX011657
685,4498,NCGC00253929-01,300206,144210526,0,TX006147
686,4500,NCGC00254402-01,300426,144210744,0,TX006152
687,9173,NCGC00254535-01,300427,144210745,0,TX006153
688,1732,NCGC00254341-01,300453,144210771,0,TX006180
689,9235,NCGC00257248-01,303538,144213844,0,TX012268
690,9236,NCGC00257267-01,303586,144213891,0,TX012264
691,1971,NCGC00254023-01,300112,144210432,0,TX003099
692,5094,NCGC00254977-01,301076,144211393,0,TX001406
693,3893,NCGC00255011-01,301111,144211428,0,TX000840
694,8036,NCGC00255920-01,301373,144211690,0,TX003155
695,261,NCGC00094521-05,400071,144214032,0,TX011001
696,6712,NCGC00254062-01,300086,144210406,0,TX002581
697,1937,NCGC00253912-01,300100,144210420,0,TX002867
698,6996,NCGC00254857-01,300955,144211272,0,TX000826
699,7573,NCGC00254621-01,300715,144211032,0,TX000997
700,1153,NCGC00254277-01,300483,144210801,0,TX006941
701,6032,NCGC00254339-01,300404,144210722,0,TX005185
702,6049,NCGC00254667-01,300763,144211080,0,TX002805
703,7745,NCGC00254762-01,300859,144211176,0,TX000926
704,6036,NCGC00254644-01,300738,144211055,0,TX000712
705,1390,NCGC00255061-01,301163,144211480,0,TX000732
706,3857,NCGC00254821-01,300918,144211235,0,TX000912
707,4909,NCGC00255068-01,301170,144211487,0,TX001588
708,4213,NCGC00254792-01,300888,144211205,0,TX000982
709,1395,NCGC00254931-01,301029,144211346,0,TX001431
710,5092,NCGC00254804-01,300900,144211217,0,TX000659
711,3905,NCGC00255001-01,301101,144211418,0,TX000744
712,2186,NCGC00090773-04,400076,144214037,0,TX011584
713,2038,NCGC00254882-01,300980,144211297,0,TX001545
714,8884,NCGC00254641-01,300735,144211052,0,TX000860
715,6607,NCGC00254671-01,300767,144211084,0,TX001570
716,5665,NCGC00254178-01,300081,144210401,0,TX002508
717,8853,NCGC00254692-01,300788,144211105,0,TX002814
718,8524,NCGC00090760-08,400075,144214036,0,TX011583
719,8674,NCGC00091351-03,400032,144213993,0,TX007270
720,1259,NCGC00254225-01,300149,144210469,0,TX003725
721,8774,NCGC00254009-01,300090,144210410,0,TX002641
722,6844,NCGC00254235-01,300334,144210652,0,TX001700
723,7740,NCGC00254366-01,300422,144210740,0,TX006112
724,7969,NCGC00254250-01,300544,144210862,0,TX008906
725,7561,NCGC00256443-01,302956,144213273,0,TX001309
726,1089,NCGC00254119-01,300068,144210388,0,TX002359
727,3270,NCGC00257283-01,303658,144213960,0,TX012536
728,8866,NCGC00255481-01,302270,144212587,0,TX008422
729,8012,NCGC00254957-01,301055,144211372,0,TX003956
730,7179,NCGC00256012-01,301793,144212110,0,TX005542
731,3906,NCGC00257402-01,303651,144213953,0,TX010322
732,1429,NCGC00254287-01,300382,144210700,0,TX003846
733,1227,NCGC00254485-01,300605,144210922,0,TX010334
734,3913,NCGC00256492-01,302793,144213110,0,TX005565
735,1377,NCGC00254305-01,300377,144210695,0,TX003562
736,7881,NCGC00254483-01,300399,144210717,0,TX005026
737,5868,NCGC00254398-01,300573,144210890,0,TX009691
738,4173,NCGC00254148-01,300063,144210383,0,TX002311
739,3825,NCGC00254216-01,300269,144210589,0,TX006303
740,8005,NCGC00254338-01,300385,144210703,0,TX003958
741,2049,NCGC00254162-01,300138,144210458,0,TX003417
742,3807,NCGC00254264-01,300611,144210928,0,TX010369
743,6698,NCGC00254263-01,300604,144210921,0,TX010282
744,1978,NCGC00254017-01,300292,144210612,0,TX008534
745,8726,NCGC00254385-01,300373,144210691,0,TX003383
746,3569,NCGC00254436-01,300540,144210858,0,TX008620
747,793,NCGC00254509-01,300640,144210957,0,TX011745
748,5875,NCGC00253923-01,300087,144210407,0,TX002591
749,1984,NCGC00254505-01,300497,144210815,0,TX007216
750,4531,NCGC00254435-01,300619,144210936,0,TX011211
751,1285,NCGC00254448-01,300545,144210863,0,TX008932
752,7542,NCGC00254276-01,300578,144210895,0,TX009746
753,4748,NCGC00091499-05,400084,144214045,0,TX011592
754,7945,NCGC00255012-01,301112,144211429,0,TX000838
755,1959,NCGC00255062-01,301164,144211481,0,TX000795
756,3261,NCGC00254627-01,300721,144211038,0,TX000898
757,5087,NCGC00254930-01,301028,144211345,0,TX000738
758,5086,NCGC00254695-01,300791,144211108,0,TX003711
759,7927,NCGC00254752-01,300849,144211166,0,TX001433
760,3993,NCGC00254652-01,300746,144211063,0,TX001537
761,97,NCGC00254918-01,301016,144211333,0,TX000848
762,4069,NCGC00254066-01,300119,144210439,0,TX003211
763,4778,NCGC00254138-01,300060,144210380,0,TX002261
764,1014,NCGC00254113-01,300012,144210332,0,TX001355
765,4722,NCGC00091663-03,400037,144213998,0,TX008643
766,2907,NCGC00254038-01,300318,144210637,0,TX009225
767,1378,NCGC00255177-01,301751,144212068,0,TX005404
768,5682,NCGC00254247-01,300414,144210732,0,TX005808
769,2288,NCGC00253945-01,300151,144210471,0,TX003735
770,8832,NCGC00254240-01,300598,144210915,0,TX010090
771,6679,NCGC00254504-01,300406,144210724,0,TX005241
772,7078,NCGC00254248-01,300420,144210738,0,TX005992
773,1329,NCGC00254189-01,300310,144210630,0,TX008991
774,6678,NCGC00254389-01,300344,144210662,0,TX002129
775,6911,NCGC00254519-01,300559,144210876,0,TX009326
776,4912,NCGC00254293-01,300473,144210791,0,TX006560
777,3255,NCGC00255330-01,301469,144211786,0,TX004058
778,1076,NCGC00254325-01,300554,144210871,0,TX009268
779,7563,NCGC00254135-01,300281,144210601,0,TX006947
780,7541,NCGC00254531-01,300495,144210813,0,TX007196
781,4763,NCGC00253955-01,300201,144210521,0,TX005897
782,125,NCGC00253956-01,300133,144210453,0,TX003357
783,5709,NCGC00254349-01,300574,144210891,0,TX009695
784,6812,NCGC00254205-01,300173,144210493,0,TX004463
785,8761,NCGC00254289-01,300552,144210869,0,TX009210
786,4078,NCGC00254188-01,300142,144210462,0,TX003497
787,3134,NCGC00254146-01,300309,144210629,0,TX008982
788,6779,NCGC00254063-01,300150,144210470,0,TX003731
789,6058,NCGC00254190-01,300102,144210422,0,TX002915
790,7108,NCGC00255771-01,301372,144211689,0,TX003153
791,7923,NCGC00254699-01,300795,144211112,0,TX000969
792,5112,NCGC00254825-01,300923,144211240,0,TX000679
793,5127,NCGC00255024-01,301125,144211442,0,TX001416
794,7956,NCGC00254712-01,300808,144211125,0,TX000725
795,4908,NCGC00254164-01,300053,144210373,0,TX002185
796,256,NCGC00254648-01,300742,144211059,0,TX000952
797,422,NCGC00255083-01,301185,144211502,0,TX011580
798,3851,NCGC00254653-01,300748,144211065,0,TX001534
799,3143,NCGC00254346-01,300542,144210860,0,TX008666
800,5175,NCGC00254475-01,300476,144210794,0,TX006745
801,2943,NCGC00253958-01,300022,144210342,0,TX001717
802,7735,NCGC00254303-01,300572,144210889,0,TX009689
803,3856,NCGC00254097-01,300306,144210626,0,TX008824
804,5085,NCGC00253921-01,300089,144210409,0,TX002605
805,8516,NCGC00254075-01,300266,144210586,0,TX006295
806,2225,NCGC00253966-01,300083,144210403,0,TX002536
807,6795,NCGC00254025-01,300094,144210414,0,TX002723
808,4779,NCGC00254180-01,300280,144210600,0,TX006939
809,5028,NCGC00164164-02,400053,144214014,0,TX009257
810,7582,NCGC00254115-01,300050,144210370,0,TX002119
811,5935,NCGC00254252-01,300351,144210669,0,TX002299
812,5444,NCGC00254376-01,300460,144210778,0,TX006187
813,2643,NCGC00254452-01,300463,144210781,0,TX006192
814,6387,NCGC00254378-01,300446,144210764,0,TX006173
815,2645,NCGC00254477-01,300467,144210785,0,TX006196
816,1740,NCGC00254211-01,300246,144210566,0,TX006236
817,836,NCGC00257389-01,303517,144213825,0,TX012272
818,7330,NCGC00254499-01,300466,144210784,0,TX006195
819,5441,NCGC00254208-01,300204,144210524,0,TX006145
820,8860,NCGC00254380-01,300409,144210727,0,TX005440
821,833,NCGC00257297-01,303487,144213796,0,TX012232
822,3577,NCGC00254426-01,300432,144210750,0,TX006158
823,2637,NCGC00254479-01,300436,144210754,0,TX006162
824,2640,NCGC00254445-01,300440,144210758,0,TX006167
825,6386,NCGC00254494-01,300444,144210762,0,TX006171
826,2641,NCGC00254513-01,300442,144210760,0,TX006169
827,1728,NCGC00254379-01,300445,144210763,0,TX006172
828,1739,NCGC00254194-01,300245,144210565,0,TX006235
829,3579,NCGC00254210-01,300230,144210550,0,TX006219
830,3228,NCGC00255369-01,302267,144212584,0,TX008413
831,5966,NCGC00257057-01,303286,144213603,0,TX005177
832,3914,NCGC00090965-04,400012,144213973,0,TX002985
833,7964,NCGC00254785-01,300881,144211198,0,TX001063
834,5025,NCGC00257218-01,303089,144213406,0,TX002277
835,1310,NCGC00256983-01,303034,144213351,0,TX008470
836,7673,NCGC00257263-01,303497,144213805,0,TX012518
837,9229,NCGC00257390-01,303557,144213862,0,TX012222
838,6945,NCGC00257285-01,303552,144213857,0,TX003217
839,4560,NCGC00257345-01,303357,144213673,0,TX012252
840,9227,NCGC00257331-01,303435,144213746,0,TX012223
841,6827,NCGC00257114-01,303261,144213578,0,TX002427
842,831,NCGC00257454-01,303480,144213789,0,TX012519
843,3257,NCGC00257490-01,303495,144213803,0,TX011641
844,7801,NCGC00257289-01,303367,144213682,0,TX011424
845,4270,NCGC00255987-01,301375,144211692,0,TX003159
846,832,NCGC00257397-01,303386,144213698,0,TX012242
847,8755,NCGC00257347-01,303383,144213695,0,TX011162
848,9226,NCGC00257509-01,303509,144213817,0,TX012212
849,1470,NCGC00254618-01,300711,144211028,0,TX001059
850,403,NCGC00257348-01,303397,144213709,0,TX004208
851,1380,NCGC00257315-01,303449,144213759,0,TX008910
852,5957,NCGC00257052-01,303203,144213520,0,TX009661
